revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
nibble,random,20260920,131072,131072,1,0,0.0235196,131072,NA,NA,NA,24231936,16393368,125,454339457082336225,0,11531416,9075042,6859917,index,23519584,23519584,23519584,11531416,1968542,9075042,6859917
