revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
nibble,random,20260921,131072,131072,8,0,0.0172403,131072,NA,NA,NA,24805376,17457848,133,454339457082336225,0,10100667,8846917,7520458,memtable,17240291,17240291,17240291,10100667,2272959,8846917,7520458
