variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
vector,vector,random,20260922,131072,131072,1,0,0.00125058,131072,NA,NA,NA,16613376,5433534,41,454339457082336225,0,35607792,34822875,6566792,index,1250583,1250583,1250583,35607792,0,34822875,6566792
nibble,nibble,random,20260922,131072,131072,1,0,0.0382118,131072,NA,NA,NA,23150592,16370344,124,454339457082336225,0,10200042,9164000,8408125,memtable,38211833,38211833,38211833,10200042,2223375,9164000,8408125
byte,byte,random,20260922,131072,131072,1,0,0.032065,131072,NA,NA,NA,57032704,50089032,382,454339457082336225,0,9278917,13025333,11595500,memtable,32064958,32064958,32064958,9278917,1940625,13025333,11595500
vector,vector,random,20260922,131072,131072,1,0,0.0135423,131072,NA,NA,NA,15450112,5433534,41,454339457082336225,0,35046833,34098208,6562959,memtable,13542292,13542292,13542292,35046833,125,34098208,6562959
skiplist,skiplist,random,20260922,131072,131072,4,0,0.0188645,131072,NA,NA,NA,15269888,8118960,61,454339457082336225,0,7456417,7057000,6478042,memtable,18864458,18864458,18864458,7456417,0,7057000,6478042
byte,byte,random,20260922,131072,131072,4,0,0.0222535,131072,NA,NA,NA,58589184,51222032,390,454339457082336225,0,8812291,11109000,7574167,memtable,22253542,22253542,22253542,8812291,1379917,11109000,7574167
nibble,nibble,random,20260922,131072,131072,4,0,0.0127887,131072,NA,NA,NA,24739840,17441352,133,454339457082336225,0,10480833,9821459,8503583,memtable,12788667,12788667,12788667,10480833,2175125,9821459,8503583
skiplist,skiplist,random,20260922,131072,131072,8,0,0.0170245,131072,NA,NA,NA,15433728,8175056,62,454339457082336225,0,6505625,7160334,6221500,memtable,17024500,17024500,17024500,6505625,0,7160334,6221500
byte,byte,random,20260922,131072,131072,8,0,0.0421205,131072,NA,NA,NA,58818560,51357672,391,454339457082336225,0,9392208,10166292,8157250,memtable,42120542,42120542,42120542,9392208,1406541,10166292,8157250
nibble,nibble,random,20260922,131072,131072,8,0,0.0148998,131072,NA,NA,NA,24805376,17452792,133,454339457082336225,0,10212500,9822666,8980667,memtable,14899834,14899834,14899834,10212500,2359875,9822666,8980667
