variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
nibble,nibble,random,20260921,131072,131072,8,8,0.0317053,131072,NA,NA,NA,24707072,17456584,133,454339457082336225,0,23067917,29151208,19334875,memtable,31705292,31705292,31705292,23067917,4353375,29151208,19334875
nibble,nibble,random,20260921,131072,131072,8,9,0.0286913,131072,NA,NA,NA,24788992,17459408,133,454339457082336225,0,23557125,25469625,22966291,memtable,28691250,28691250,28691250,23557125,6315208,25469625,22966291
skiplist,skiplist,random,20260921,131072,131072,8,9,0.0296918,131072,NA,NA,NA,15433728,8174744,62,454339457082336225,0,13886375,15308125,14803667,memtable,29691833,29691833,29691833,13886375,42,15308125,14803667
baseline,baseline,random,20260921,131072,131072,8,9,0.0186809,131072,NA,NA,NA,26378240,19008696,145,454339457082336225,0,20308834,29018541,23652792,memtable,18680875,18680875,18680875,20308834,5159625,29018541,23652792
candidate,candidate,random,20260921,131072,131072,8,9,0.0261591,131072,NA,NA,NA,26329088,19034264,145,454339457082336225,0,21671417,27796125,17363000,memtable,26159125,26159125,26159125,21671417,2708667,27796125,17363000
candidate,candidate,random,20260921,131072,131072,8,10,0.02456,131072,NA,NA,NA,26312704,19013520,145,454339457082336225,0,16852791,29765084,24614416,memtable,24560042,24560042,24560042,16852791,4254333,29765084,24614416
baseline,baseline,random,20260921,131072,131072,8,10,0.0220545,131072,NA,NA,NA,26279936,19021064,145,454339457082336225,0,19588125,25038292,24122208,memtable,22054541,22054541,22054541,19588125,4722458,25038292,24122208
skiplist,skiplist,random,20260921,131072,131072,8,10,0.0285189,131072,NA,NA,NA,15417344,8153176,62,454339457082336225,0,15419083,17378209,9640708,memtable,28518875,28518875,28518875,15419083,0,17378209,9640708
nibble,nibble,random,20260921,131072,131072,8,10,0.0223843,131072,NA,NA,NA,24756224,17456896,133,454339457082336225,0,19365459,29377791,27502209,memtable,22384333,22384333,22384333,19365459,5274000,29377791,27502209
nibble,nibble,random,20260922,131072,131072,1,1,0.0590482,131072,NA,NA,NA,23134208,16370344,124,454339457082336225,0,22059667,32547833,25949417,memtable,59048167,59048167,59048167,22059667,8292666,32547833,25949417
byte,byte,random,20260922,131072,131072,1,1,0.0465719,131072,NA,NA,NA,57016320,50089032,382,454339457082336225,0,20129417,28129875,25813083,memtable,46571875,46571875,46571875,20129417,3864584,28129875,25813083
baseline,baseline,random,20260922,131072,131072,1,1,0.0447563,131072,NA,NA,NA,24510464,17681336,134,454339457082336225,0,19885667,27603708,22671792,memtable,44756291,44756291,44756291,19885667,4828958,27603708,22671792
candidate,candidate,random,20260922,131072,131072,1,1,0.0401648,131072,NA,NA,NA,24494080,17681336,134,454339457082336225,0,20387916,27310417,26859833,memtable,40164792,40164792,40164792,20387916,3151666,27310417,26859833
candidate,candidate,random,20260922,131072,131072,4,1,0.0229638,131072,NA,NA,NA,26263552,19008216,145,454339457082336225,0,22587250,26718250,21039708,memtable,22963750,22963750,22963750,22587250,3121750,26718250,21039708
baseline,baseline,random,20260922,131072,131072,4,1,0.0259008,131072,NA,NA,NA,26165248,18947912,144,454339457082336225,0,23612208,22576542,23066666,memtable,25900834,25900834,25900834,23612208,3749042,22576542,23066666
skiplist,skiplist,random,20260922,131072,131072,4,1,0.0293216,131072,NA,NA,NA,15286272,8117880,61,454339457082336225,0,12513500,13282917,16112292,memtable,29321583,29321583,29321583,12513500,42,13282917,16112292
nibble,nibble,random,20260922,131072,131072,4,1,0.0230745,131072,NA,NA,NA,24641536,17415600,132,454339457082336225,0,24171750,31658667,25099875,memtable,23074542,23074542,23074542,24171750,6531375,31658667,25099875
candidate,candidate,random,20260922,131072,131072,1,2,0.045795,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,19206416,26550084,24122458,memtable,45795000,45795000,45795000,19206416,4482250,26550084,24122458
baseline,baseline,random,20260922,131072,131072,1,2,0.0425941,131072,NA,NA,NA,24461312,17681336,134,454339457082336225,0,24218375,23346833,26275334,memtable,42594125,42594125,42594125,24218375,3107458,23346833,26275334
byte,byte,random,20260922,131072,131072,1,2,0.0506163,131072,NA,NA,NA,57065472,50089032,382,454339457082336225,0,11459583,30238375,24600417,memtable,50616334,50616334,50616334,11459583,3150167,30238375,24600417
nibble,nibble,random,20260922,131072,131072,1,2,0.059295,131072,NA,NA,NA,23183360,16370344,124,454339457082336225,0,23830167,28910792,28228666,memtable,59294958,59294958,59294958,23830167,6135292,28910792,28228666
nibble,nibble,random,20260922,131072,131072,4,2,0.0334643,131072,NA,NA,NA,24526848,17406992,132,454339457082336225,0,23567417,32485292,25492791,memtable,33464291,33464291,33464291,23567417,7189084,32485292,25492791
skiplist,skiplist,random,20260922,131072,131072,4,2,0.0288691,131072,NA,NA,NA,15155200,8167832,62,454339457082336225,0,13148875,11084166,10788750,memtable,28869084,28869084,28869084,13148875,0,11084166,10788750
baseline,baseline,random,20260922,131072,131072,4,2,0.0256969,131072,NA,NA,NA,26198016,18956264,144,454339457082336225,0,19678625,26532209,21788416,memtable,25696916,25696916,25696916,19678625,3330875,26532209,21788416
candidate,candidate,random,20260922,131072,131072,4,2,0.018441,131072,NA,NA,NA,26279936,19023512,145,454339457082336225,0,19712709,26431958,24172125,memtable,18440958,18440958,18440958,19712709,2753250,26431958,24172125
nibble,nibble,random,20260922,131072,131072,1,3,0.0592213,131072,NA,NA,NA,23183360,16370344,124,454339457082336225,0,23799917,31503333,23971208,memtable,59221333,59221333,59221333,23799917,7096792,31503333,23971208
byte,byte,random,20260922,131072,131072,1,3,0.0468498,131072,NA,NA,NA,57049088,50089032,382,454339457082336225,0,15004292,29088000,26922292,memtable,46849791,46849791,46849791,15004292,5240167,29088000,26922292
baseline,baseline,random,20260922,131072,131072,1,3,0.0415751,131072,NA,NA,NA,24510464,17681336,134,454339457082336225,0,22811459,23813041,22633417,memtable,41575083,41575083,41575083,22811459,3599417,23813041,22633417
candidate,candidate,random,20260922,131072,131072,1,3,0.04257,131072,NA,NA,NA,24510464,17681336,134,454339457082336225,0,25426041,25998042,23376208,memtable,42570000,42570000,42570000,25426041,3461958,25998042,23376208
candidate,candidate,random,20260922,131072,131072,4,3,0.026494,131072,NA,NA,NA,26296320,19017648,145,454339457082336225,0,19521084,23445083,24836750,memtable,26494000,26494000,26494000,19521084,5546500,23445083,24836750
baseline,baseline,random,20260922,131072,131072,4,3,0.0164797,131072,NA,NA,NA,26263552,18978008,144,454339457082336225,0,22495708,27420458,19784250,memtable,16479709,16479709,16479709,22495708,3317375,27420458,19784250
skiplist,skiplist,random,20260922,131072,131072,4,3,0.0330676,131072,NA,NA,NA,15122432,8175648,62,454339457082336225,0,13917917,17127458,13710458,memtable,33067583,33067583,33067583,13917917,0,17127458,13710458
nibble,nibble,random,20260922,131072,131072,4,3,0.0306538,131072,NA,NA,NA,24657920,17427376,132,454339457082336225,0,23557416,31949500,22979959,memtable,30653792,30653792,30653792,23557416,7551708,31949500,22979959
candidate,candidate,random,20260922,131072,131072,1,4,0.0451682,131072,NA,NA,NA,24444928,17681336,134,454339457082336225,0,19517125,26680500,21163292,memtable,45168208,45168208,45168208,19517125,3851959,26680500,21163292
baseline,baseline,random,20260922,131072,131072,1,4,0.0458291,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,24265292,22407583,23710917,memtable,45829125,45829125,45829125,24265292,3898125,22407583,23710917
byte,byte,random,20260922,131072,131072,1,4,0.0456707,131072,NA,NA,NA,57016320,50089032,382,454339457082336225,0,14374542,29411458,25645875,memtable,45670666,45670666,45670666,14374542,4785459,29411458,25645875
nibble,nibble,random,20260922,131072,131072,1,4,0.0553156,131072,NA,NA,NA,23183360,16370344,124,454339457082336225,0,26322000,27201791,27012750,memtable,55315584,55315584,55315584,26322000,7097750,27201791,27012750
nibble,nibble,random,20260922,131072,131072,4,4,0.01807,131072,NA,NA,NA,24657920,17455480,133,454339457082336225,0,20263833,31739542,22455708,memtable,18070000,18070000,18070000,20263833,7724500,31739542,22455708
skiplist,skiplist,random,20260922,131072,131072,4,4,0.0289813,131072,NA,NA,NA,15384576,8168704,62,454339457082336225,0,19020709,11089666,19773000,memtable,28981291,28981291,28981291,19020709,42,11089666,19773000
baseline,baseline,random,20260922,131072,131072,4,4,0.0226667,131072,NA,NA,NA,26198016,18959328,144,454339457082336225,0,19811041,27820209,20140333,memtable,22666667,22666667,22666667,19811041,4605959,27820209,20140333
candidate,candidate,random,20260922,131072,131072,4,4,0.0195115,131072,NA,NA,NA,26279936,19029992,145,454339457082336225,0,19779708,28783209,20893083,memtable,19511458,19511458,19511458,19779708,5134375,28783209,20893083
nibble,nibble,random,20260922,131072,131072,1,5,0.0575657,131072,NA,NA,NA,23183360,16370344,124,454339457082336225,0,25641084,26292750,22502708,memtable,57565708,57565708,57565708,25641084,4624292,26292750,22502708
byte,byte,random,20260922,131072,131072,1,5,0.0465239,131072,NA,NA,NA,57016320,50089032,382,454339457082336225,0,13555542,27235083,25678750,memtable,46523875,46523875,46523875,13555542,3415875,27235083,25678750
baseline,baseline,random,20260922,131072,131072,1,5,0.0424966,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,22681625,27113958,20171959,memtable,42496625,42496625,42496625,22681625,4683083,27113958,20171959
candidate,candidate,random,20260922,131072,131072,1,5,0.0458446,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,17787000,24463834,25317583,memtable,45844625,45844625,45844625,17787000,4874584,24463834,25317583
candidate,candidate,random,20260922,131072,131072,4,5,0.0153172,131072,NA,NA,NA,26312704,19020760,145,454339457082336225,0,25055000,26969459,21756375,memtable,15317166,15317166,15317166,25055000,3082208,26969459,21756375
baseline,baseline,random,20260922,131072,131072,4,5,0.0242631,131072,NA,NA,NA,26148864,18936440,144,454339457082336225,0,22319791,26863125,21764000,memtable,24263125,24263125,24263125,22319791,6555417,26863125,21764000
skiplist,skiplist,random,20260922,131072,131072,4,5,0.033653,131072,NA,NA,NA,15319040,8119264,61,454339457082336225,0,13126458,17992625,13763250,memtable,33653042,33653042,33653042,13126458,0,17992625,13763250
nibble,nibble,random,20260922,131072,131072,4,5,0.0197864,131072,NA,NA,NA,24657920,17428872,132,454339457082336225,0,20960167,32293333,24393042,memtable,19786375,19786375,19786375,20960167,6215375,32293333,24393042
candidate,candidate,random,20260922,131072,131072,8,1,0.0200748,131072,NA,NA,NA,26361856,19021688,145,454339457082336225,0,22059250,28013250,20535166,memtable,20074792,20074792,20074792,22059250,5109416,28013250,20535166
baseline,baseline,random,20260922,131072,131072,8,1,0.0210948,131072,NA,NA,NA,26411008,19026080,145,454339457082336225,0,19451333,23935709,23799750,memtable,21094792,21094792,21094792,19451333,4804791,23935709,23799750
skiplist,skiplist,random,20260922,131072,131072,8,1,0.0297311,131072,NA,NA,NA,15400960,8170120,62,454339457082336225,0,12547958,9180375,15141208,memtable,29731125,29731125,29731125,12547958,0,9180375,15141208
nibble,nibble,random,20260922,131072,131072,8,1,0.0276104,131072,NA,NA,NA,24756224,17449800,133,454339457082336225,0,22554542,29367208,22043417,memtable,27610375,27610375,27610375,22554542,6156667,29367208,22043417
nibble,nibble,random,20260922,131072,131072,8,2,0.0254356,131072,NA,NA,NA,24674304,17433752,133,454339457082336225,0,22971625,32721250,21811500,memtable,25435625,25435625,25435625,22971625,8418834,32721250,21811500
skiplist,skiplist,random,20260922,131072,131072,8,2,0.0293901,131072,NA,NA,NA,15319040,8174320,62,454339457082336225,0,10859458,18265334,13821791,memtable,29390083,29390083,29390083,10859458,42,18265334,13821791
baseline,baseline,random,20260922,131072,131072,8,2,0.0270396,131072,NA,NA,NA,26329088,19021320,145,454339457082336225,0,20191041,28583709,26295750,memtable,27039584,27039584,27039584,20191041,4882000,28583709,26295750
candidate,candidate,random,20260922,131072,131072,8,2,0.0298086,131072,NA,NA,NA,26247168,19024992,145,454339457082336225,0,22884833,29522583,21232334,memtable,29808625,29808625,29808625,22884833,2688667,29522583,21232334
candidate,candidate,random,20260922,131072,131072,8,3,0.0276986,131072,NA,NA,NA,26361856,19027976,145,454339457082336225,0,20567375,28268000,19603250,memtable,27698625,27698625,27698625,20567375,4467542,28268000,19603250
baseline,baseline,random,20260922,131072,131072,8,3,0.0251846,131072,NA,NA,NA,26214400,19006920,145,454339457082336225,0,17106458,27064875,22747625,memtable,25184625,25184625,25184625,17106458,4830375,27064875,22747625
skiplist,skiplist,random,20260922,131072,131072,8,3,0.029404,131072,NA,NA,NA,15450112,8184232,62,454339457082336225,0,19028708,14807333,11591542,memtable,29404000,29404000,29404000,19028708,42,14807333,11591542
nibble,nibble,random,20260922,131072,131072,8,3,0.0314589,131072,NA,NA,NA,24690688,17451608,133,454339457082336225,0,25540084,31288500,21025041,memtable,31458916,31458916,31458916,25540084,5932250,31288500,21025041
nibble,nibble,random,20260922,131072,131072,8,4,0.0269794,131072,NA,NA,NA,24788992,17463528,133,454339457082336225,0,23408084,28206958,21897333,memtable,26979416,26979416,26979416,23408084,5195875,28206958,21897333
skiplist,skiplist,random,20260922,131072,131072,8,4,0.0277762,131072,NA,NA,NA,15433728,8142272,62,454339457082336225,0,9389625,15298458,13410875,memtable,27776250,27776250,27776250,9389625,42,15298458,13410875
baseline,baseline,random,20260922,131072,131072,8,4,0.0181559,131072,NA,NA,NA,26230784,19024864,145,454339457082336225,0,22077208,27490000,22968292,memtable,18155875,18155875,18155875,22077208,3942209,27490000,22968292
candidate,candidate,random,20260922,131072,131072,8,4,0.0272999,131072,NA,NA,NA,26312704,19025504,145,454339457082336225,0,19624625,24845916,21696750,memtable,27299875,27299875,27299875,19624625,4400333,24845916,21696750
candidate,candidate,random,20260922,131072,131072,8,5,0.0249957,131072,NA,NA,NA,26230784,19025560,145,454339457082336225,0,17907625,26641833,23366875,memtable,24995667,24995667,24995667,17907625,4724833,26641833,23366875
baseline,baseline,random,20260922,131072,131072,8,5,0.0257995,131072,NA,NA,NA,26263552,18998768,144,454339457082336225,0,20368875,24242500,21912250,memtable,25799458,25799458,25799458,20368875,2925375,24242500,21912250
skiplist,skiplist,random,20260922,131072,131072,8,5,0.0251803,131072,NA,NA,NA,15335424,8148408,62,454339457082336225,0,13551500,17497125,10886250,memtable,25180334,25180334,25180334,13551500,0,17497125,10886250
nibble,nibble,random,20260922,131072,131072,8,5,0.0309804,131072,NA,NA,NA,24821760,17463520,133,454339457082336225,0,23226333,31512792,23591792,memtable,30980375,30980375,30980375,23226333,6789333,31512792,23591792
nibble,nibble,random,20260922,131072,131072,8,6,0.023928,131072,NA,NA,NA,24772608,17456760,133,454339457082336225,0,25015833,26611417,23744583,memtable,23928000,23928000,23928000,25015833,6510500,26611417,23744583
skiplist,skiplist,random,20260922,131072,131072,8,6,0.0300403,131072,NA,NA,NA,15433728,8175872,62,454339457082336225,0,20566583,18905875,10217084,memtable,30040250,30040250,30040250,20566583,0,18905875,10217084
baseline,baseline,random,20260922,131072,131072,8,6,0.0190573,131072,NA,NA,NA,26312704,19016680,145,454339457082336225,0,21698250,27171708,20320459,memtable,19057250,19057250,19057250,21698250,3843083,27171708,20320459
candidate,candidate,random,20260922,131072,131072,8,6,0.0330865,131072,NA,NA,NA,26116096,19020592,145,454339457082336225,0,21144625,25092458,20501292,memtable,33086458,33086458,33086458,21144625,3027709,25092458,20501292
candidate,candidate,random,20260922,131072,131072,8,7,0.0241832,131072,NA,NA,NA,26329088,19014488,145,454339457082336225,0,17740000,28549042,21799333,memtable,24183250,24183250,24183250,17740000,2651000,28549042,21799333
baseline,baseline,random,20260922,131072,131072,8,7,0.024363,131072,NA,NA,NA,26279936,19025336,145,454339457082336225,0,22985500,26351792,20805208,memtable,24363042,24363042,24363042,22985500,4301125,26351792,20805208
skiplist,skiplist,random,20260922,131072,131072,8,7,0.0259402,131072,NA,NA,NA,15368192,8164480,62,454339457082336225,0,12396833,15486833,14172917,memtable,25940209,25940209,25940209,12396833,42,15486833,14172917
nibble,nibble,random,20260922,131072,131072,8,7,0.0266614,131072,NA,NA,NA,24772608,17451184,133,454339457082336225,0,21733542,27974125,24958917,memtable,26661416,26661416,26661416,21733542,5598584,27974125,24958917
nibble,nibble,random,20260922,131072,131072,8,8,0.0185226,131072,NA,NA,NA,24723456,17462496,133,454339457082336225,0,22457583,28625667,23659291,memtable,18522584,18522584,18522584,22457583,6052666,28625667,23659291
skiplist,skiplist,random,20260922,131072,131072,8,8,0.0298677,131072,NA,NA,NA,15319040,8150728,62,454339457082336225,0,17819708,13221542,16531042,memtable,29867750,29867750,29867750,17819708,42,13221542,16531042
baseline,baseline,random,20260922,131072,131072,8,8,0.0248412,131072,NA,NA,NA,26345472,19030472,145,454339457082336225,0,19237375,25113917,24403208,memtable,24841208,24841208,24841208,19237375,4211416,25113917,24403208
candidate,candidate,random,20260922,131072,131072,8,8,0.0217805,131072,NA,NA,NA,26279936,19005416,144,454339457082336225,0,20645625,27777250,23270709,memtable,21780458,21780458,21780458,20645625,4839875,27777250,23270709
candidate,candidate,random,20260922,131072,131072,8,9,0.0254286,131072,NA,NA,NA,26378240,19013824,145,454339457082336225,0,18537083,29270209,21251791,memtable,25428583,25428583,25428583,18537083,5259750,29270209,21251791
baseline,baseline,random,20260922,131072,131072,8,9,0.0217488,131072,NA,NA,NA,26312704,19021904,145,454339457082336225,0,19216417,27026916,23644667,memtable,21748833,21748833,21748833,19216417,4683333,27026916,23644667
skiplist,skiplist,random,20260922,131072,131072,8,9,0.0238251,131072,NA,NA,NA,15237120,8176480,62,454339457082336225,0,17549084,14033208,16838583,memtable,23825125,23825125,23825125,17549084,42,14033208,16838583
nibble,nibble,random,20260922,131072,131072,8,9,0.0302064,131072,NA,NA,NA,24821760,17457112,133,454339457082336225,0,22930292,32588667,22597250,memtable,30206416,30206416,30206416,22930292,8497959,32588667,22597250
nibble,nibble,random,20260922,131072,131072,8,10,0.0270748,131072,NA,NA,NA,24739840,17459024,133,454339457082336225,0,26055709,28725333,21493083,memtable,27074750,27074750,27074750,26055709,7210292,28725333,21493083
skiplist,skiplist,random,20260922,131072,131072,8,10,0.031206,131072,NA,NA,NA,15171584,8167960,62,454339457082336225,0,18278000,16103042,17035125,memtable,31206000,31206000,31206000,18278000,41,16103042,17035125
baseline,baseline,random,20260922,131072,131072,8,10,0.0237863,131072,NA,NA,NA,26247168,19005408,144,454339457082336225,0,20411667,28004583,22360417,memtable,23786292,23786292,23786292,20411667,4676292,28004583,22360417
candidate,candidate,random,20260922,131072,131072,8,10,0.0257239,131072,NA,NA,NA,26329088,19028288,145,454339457082336225,0,22859167,24043958,22914125,memtable,25723875,25723875,25723875,22859167,4087958,24043958,22914125
candidate,candidate,random,20260923,131072,131072,1,1,0.0468578,131072,NA,NA,NA,24494080,17683600,134,454339457082336225,0,22192084,25157125,31592041,memtable,46857833,46857833,46857833,22192084,3314417,25157125,31592041
baseline,baseline,random,20260923,131072,131072,1,1,0.0525644,131072,NA,NA,NA,24526848,17683600,134,454339457082336225,0,19942334,28514500,18934500,memtable,52564416,52564416,52564416,19942334,4517042,28514500,18934500
byte,byte,random,20260923,131072,131072,1,1,0.0443617,131072,NA,NA,NA,56999936,50073848,382,454339457082336225,0,20473500,27930792,25243958,memtable,44361750,44361750,44361750,20473500,4191583,27930792,25243958
nibble,nibble,random,20260923,131072,131072,1,1,0.0628479,131072,NA,NA,NA,23199744,16374576,124,454339457082336225,0,24008917,28850916,20398375,memtable,62847875,62847875,62847875,24008917,5537250,28850916,20398375
nibble,nibble,random,20260923,131072,131072,4,1,0.0251077,131072,NA,NA,NA,24657920,17420704,132,454339457082336225,0,24707917,32351250,25629833,memtable,25107708,25107708,25107708,24707917,7922125,32351250,25629833
skiplist,skiplist,random,20260923,131072,131072,4,1,0.0338314,131072,NA,NA,NA,15220736,8100688,61,454339457082336225,0,15731917,17211041,14968625,memtable,33831375,33831375,33831375,15731917,0,17211041,14968625
baseline,baseline,random,20260923,131072,131072,4,1,0.0258356,131072,NA,NA,NA,26132480,18941208,144,454339457082336225,0,22940250,27311500,19181750,memtable,25835583,25835583,25835583,22940250,4315417,27311500,19181750
candidate,candidate,random,20260923,131072,131072,4,1,0.0199216,131072,NA,NA,NA,26198016,18962456,144,454339457082336225,0,19420458,28405583,20703542,memtable,19921584,19921584,19921584,19420458,3042958,28405583,20703542
nibble,nibble,random,20260923,131072,131072,1,2,0.0600579,131072,NA,NA,NA,23166976,16374576,124,454339457082336225,0,22591667,32302208,21045792,memtable,60057917,60057917,60057917,22591667,7184916,32302208,21045792
byte,byte,random,20260923,131072,131072,1,2,0.0435165,131072,NA,NA,NA,56967168,50073848,382,454339457082336225,0,16579292,30740416,24866750,memtable,43516458,43516458,43516458,16579292,3846042,30740416,24866750
baseline,baseline,random,20260923,131072,131072,1,2,0.044825,131072,NA,NA,NA,24477696,17683600,134,454339457082336225,0,23339583,25307084,22287125,memtable,44824958,44824958,44824958,23339583,3456333,25307084,22287125
candidate,candidate,random,20260923,131072,131072,1,2,0.0461703,131072,NA,NA,NA,24494080,17683600,134,454339457082336225,0,24027583,27064167,19037792,memtable,46170250,46170250,46170250,24027583,3341083,27064167,19037792
candidate,candidate,random,20260923,131072,131072,4,2,0.0222882,131072,NA,NA,NA,26181632,18962328,144,454339457082336225,0,15640541,27718334,23133541,memtable,22288167,22288167,22288167,15640541,2866833,27718334,23133541
baseline,baseline,random,20260923,131072,131072,4,2,0.0199736,131072,NA,NA,NA,26214400,18960896,144,454339457082336225,0,19029542,30517667,19967833,memtable,19973583,19973583,19973583,19029542,7636417,30517667,19967833
skiplist,skiplist,random,20260923,131072,131072,4,2,0.0313974,131072,NA,NA,NA,15237120,8109128,61,454339457082336225,0,10160458,15055083,12014375,memtable,31397417,31397417,31397417,10160458,42,15055083,12014375
nibble,nibble,random,20260923,131072,131072,4,2,0.0196054,131072,NA,NA,NA,24674304,17457816,133,454339457082336225,0,23619708,29511209,21475250,memtable,19605417,19605417,19605417,23619708,7234208,29511209,21475250
candidate,candidate,random,20260923,131072,131072,1,3,0.0463874,131072,NA,NA,NA,24477696,17683600,134,454339457082336225,0,21107958,26379917,23779916,memtable,46387417,46387417,46387417,21107958,3057375,26379917,23779916
baseline,baseline,random,20260923,131072,131072,1,3,0.0420922,131072,NA,NA,NA,24510464,17683600,134,454339457082336225,0,23634000,25271542,22511542,memtable,42092250,42092250,42092250,23634000,3585375,25271542,22511542
byte,byte,random,20260923,131072,131072,1,3,0.0439759,131072,NA,NA,NA,56999936,50073848,382,454339457082336225,0,18742667,29795083,27218042,memtable,43975916,43975916,43975916,18742667,3150041,29795083,27218042
nibble,nibble,random,20260923,131072,131072,1,3,0.058444,131072,NA,NA,NA,23199744,16374576,124,454339457082336225,0,26832792,28940250,27183667,memtable,58443958,58443958,58443958,26832792,5472875,28940250,27183667
nibble,nibble,random,20260923,131072,131072,4,3,0.0355938,131072,NA,NA,NA,24674304,17429160,132,454339457082336225,0,25943542,32064583,26206459,memtable,35593833,35593833,35593833,25943542,7604792,32064583,26206459
skiplist,skiplist,random,20260923,131072,131072,4,3,0.0239451,131072,NA,NA,NA,15237120,8113664,61,454339457082336225,0,18427292,10042583,13500459,memtable,23945083,23945083,23945083,18427292,41,10042583,13500459
baseline,baseline,random,20260923,131072,131072,4,3,0.0225799,131072,NA,NA,NA,26181632,18941392,144,454339457082336225,0,18107583,26705167,25153041,memtable,22579875,22579875,22579875,18107583,5076291,26705167,25153041
candidate,candidate,random,20260923,131072,131072,4,3,0.0195903,131072,NA,NA,NA,26181632,18960320,144,454339457082336225,0,19134958,23900834,24311958,memtable,19590292,19590292,19590292,19134958,3289292,23900834,24311958
nibble,nibble,random,20260923,131072,131072,1,4,0.0606992,131072,NA,NA,NA,23216128,16374576,124,454339457082336225,0,25451166,28459209,20831875,memtable,60699209,60699209,60699209,25451166,3786416,28459209,20831875
byte,byte,random,20260923,131072,131072,1,4,0.0482228,131072,NA,NA,NA,57016320,50073848,382,454339457082336225,0,13462917,28605958,25235000,memtable,48222833,48222833,48222833,13462917,2550667,28605958,25235000
baseline,baseline,random,20260923,131072,131072,1,4,0.0432302,131072,NA,NA,NA,24494080,17683600,134,454339457082336225,0,16881750,26947250,23964792,memtable,43230167,43230167,43230167,16881750,4721833,26947250,23964792
candidate,candidate,random,20260923,131072,131072,1,4,0.048872,131072,NA,NA,NA,24477696,17683600,134,454339457082336225,0,21860333,24387708,24918875,memtable,48871959,48871959,48871959,21860333,4314166,24387708,24918875
candidate,candidate,random,20260923,131072,131072,4,4,0.0152436,131072,NA,NA,NA,26181632,18982784,144,454339457082336225,0,18357375,29359333,24395000,memtable,15243625,15243625,15243625,18357375,5090625,29359333,24395000
baseline,baseline,random,20260923,131072,131072,4,4,0.0279724,131072,NA,NA,NA,26181632,18955632,144,454339457082336225,0,19211250,27147625,21912083,memtable,27972417,27972417,27972417,19211250,4257250,27147625,21912083
skiplist,skiplist,random,20260923,131072,131072,4,4,0.0337839,131072,NA,NA,NA,15302656,8175280,62,454339457082336225,0,15758583,14992583,10075459,memtable,33783917,33783917,33783917,15758583,41,14992583,10075459
nibble,nibble,random,20260923,131072,131072,4,4,0.0219214,131072,NA,NA,NA,24690688,17441272,133,454339457082336225,0,25683250,27062667,26499417,memtable,21921375,21921375,21921375,25683250,7114583,27062667,26499417
candidate,candidate,random,20260923,131072,131072,1,5,0.0419553,131072,NA,NA,NA,24461312,17683600,134,454339457082336225,0,22310541,25065917,24399083,memtable,41955334,41955334,41955334,22310541,4542875,25065917,24399083
baseline,baseline,random,20260923,131072,131072,1,5,0.0414924,131072,NA,NA,NA,24477696,17683600,134,454339457082336225,0,19206167,26852083,23390792,memtable,41492375,41492375,41492375,19206167,4373375,26852083,23390792
byte,byte,random,20260923,131072,131072,1,5,0.0476851,131072,NA,NA,NA,56999936,50073848,382,454339457082336225,0,12618500,28777083,27356542,memtable,47685125,47685125,47685125,12618500,2796167,28777083,27356542
nibble,nibble,random,20260923,131072,131072,1,5,0.0587367,131072,NA,NA,NA,23232512,16374576,124,454339457082336225,0,23174542,32626458,23602625,memtable,58736708,58736708,58736708,23174542,6028833,32626458,23602625
nibble,nibble,random,20260923,131072,131072,4,5,0.0258441,131072,NA,NA,NA,24657920,17421152,132,454339457082336225,0,23180541,36911125,28687209,memtable,25844084,25844084,25844084,23180541,8283125,36911125,28687209
skiplist,skiplist,random,20260923,131072,131072,4,5,0.0430555,131072,NA,NA,NA,15073280,8095528,61,454339457082336225,0,22755000,19642666,13488084,memtable,43055459,43055459,43055459,22755000,42,19642666,13488084
baseline,baseline,random,20260923,131072,131072,4,5,0.0166495,131072,NA,NA,NA,26247168,18975424,144,454339457082336225,0,20388875,25629916,23501250,memtable,16649500,16649500,16649500,20388875,3523666,25629916,23501250
candidate,candidate,random,20260923,131072,131072,4,5,0.0211091,131072,NA,NA,NA,26132480,18968304,144,454339457082336225,0,21610000,23035042,23730166,memtable,21109125,21109125,21109125,21610000,3406042,23035042,23730166
nibble,nibble,random,20260923,131072,131072,8,1,0.0283341,131072,NA,NA,NA,24690688,17461704,133,454339457082336225,0,20022167,29861958,24519042,memtable,28334125,28334125,28334125,20022167,6538542,29861958,24519042
skiplist,skiplist,random,20260923,131072,131072,8,1,0.0325685,131072,NA,NA,NA,15319040,8143304,62,454339457082336225,0,18674125,15939167,13297750,memtable,32568500,32568500,32568500,18674125,0,15939167,13297750
