variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
nibble,nibble,random,20260923,131072,131072,8,9,0.0136866,131072,NA,NA,NA,24739840,17459304,133,454339457082336225,0,7672250,7762083,6043667,memtable,13686625,13686625,13686625,7672250,1598208,7762083,6043667
skiplist,skiplist,random,20260923,131072,131072,8,9,0.0171621,131072,NA,NA,NA,15368192,8175344,62,454339457082336225,0,6184875,6173333,6243792,memtable,17162084,17162084,17162084,6184875,41,6173333,6243792
baseline,baseline,random,20260923,131072,131072,8,9,0.0137288,131072,NA,NA,NA,26263552,19008104,145,454339457082336225,0,8393416,7869417,6162292,memtable,13728792,13728792,13728792,8393416,1364709,7869417,6162292
candidate,candidate,random,20260923,131072,131072,8,9,0.0135932,131072,NA,NA,NA,26279936,19026008,145,454339457082336225,0,7985583,7515417,6099875,memtable,13593209,13593209,13593209,7985583,1344334,7515417,6099875
candidate,candidate,random,20260923,131072,131072,8,10,0.0146162,131072,NA,NA,NA,26296320,19014952,145,454339457082336225,0,8674375,8114833,6178833,memtable,14616167,14616167,14616167,8674375,1465125,8114833,6178833
baseline,baseline,random,20260923,131072,131072,8,10,0.0141923,131072,NA,NA,NA,26247168,19003696,144,454339457082336225,0,8436375,8016958,6132834,memtable,14192292,14192292,14192292,8436375,1392375,8016958,6132834
skiplist,skiplist,random,20260923,131072,131072,8,10,0.0179934,131072,NA,NA,NA,15302656,8151088,62,454339457082336225,0,6267417,6104625,6084500,memtable,17993416,17993416,17993416,6267417,0,6104625,6084500
nibble,nibble,random,20260923,131072,131072,8,10,0.0143517,131072,NA,NA,NA,24788992,17457088,133,454339457082336225,0,8266375,7779708,6047083,memtable,14351667,14351667,14351667,8266375,1697042,7779708,6047083
nibble,nibble,random,20260924,131072,131072,1,1,0.0344628,131072,NA,NA,NA,23166976,16370216,124,454339457082336225,0,7707209,7518458,6049208,memtable,34462750,34462750,34462750,7707209,1485625,7518458,6049208
byte,byte,random,20260924,131072,131072,1,1,0.0298553,131072,NA,NA,NA,56999936,50089648,382,454339457082336225,0,8330292,10874375,7329208,memtable,29855292,29855292,29855292,8330292,1616542,10874375,7329208
baseline,baseline,random,20260924,131072,131072,1,1,0.0271514,131072,NA,NA,NA,24477696,17682640,134,454339457082336225,0,8036167,7945041,6061584,memtable,27151375,27151375,27151375,8036167,1553875,7945041,6061584
candidate,candidate,random,20260924,131072,131072,1,1,0.0271751,131072,NA,NA,NA,24477696,17682640,134,454339457082336225,0,7964125,7531875,6045041,memtable,27175084,27175084,27175084,7964125,1329584,7531875,6045041
candidate,candidate,random,20260924,131072,131072,4,1,0.00996908,131072,NA,NA,NA,26116096,18997824,144,454339457082336225,0,7999416,7652250,6079750,memtable,9969084,9969084,9969084,7999416,1373292,7652250,6079750
baseline,baseline,random,20260924,131072,131072,4,1,0.0101035,131072,NA,NA,NA,26132480,19000392,144,454339457082336225,0,8044417,7617250,6061292,memtable,10103541,10103541,10103541,8044417,1366500,7617250,6061292
skiplist,skiplist,random,20260924,131072,131072,4,1,0.0179833,131072,NA,NA,NA,15155200,8122520,61,454339457082336225,0,6144250,6007375,6001541,memtable,17983334,17983334,17983334,6144250,0,6007375,6001541
nibble,nibble,random,20260924,131072,131072,4,1,0.0155551,131072,NA,NA,NA,24461312,17451232,133,454339457082336225,0,7655583,7661667,6040250,memtable,15555125,15555125,15555125,7655583,1584875,7661667,6040250
candidate,candidate,random,20260924,131072,131072,1,2,0.0270132,131072,NA,NA,NA,24444928,17682640,134,454339457082336225,0,7790542,7469833,6049042,memtable,27013208,27013208,27013208,7790542,1272042,7469833,6049042
baseline,baseline,random,20260924,131072,131072,1,2,0.0269128,131072,NA,NA,NA,24477696,17682640,134,454339457082336225,0,7923167,7588042,6097875,memtable,26912791,26912791,26912791,7923167,1336666,7588042,6097875
byte,byte,random,20260924,131072,131072,1,2,0.0298342,131072,NA,NA,NA,57032704,50089648,382,454339457082336225,0,8251208,10838125,7463667,memtable,29834167,29834167,29834167,8251208,1581166,10838125,7463667
nibble,nibble,random,20260924,131072,131072,1,2,0.0342573,131072,NA,NA,NA,23166976,16370216,124,454339457082336225,0,7771834,7585416,6023750,memtable,34257333,34257333,34257333,7771834,1535334,7585416,6023750
nibble,nibble,random,20260924,131072,131072,4,2,0.0142518,131072,NA,NA,NA,24608768,17458248,133,454339457082336225,0,7743042,7747167,6050916,memtable,14251833,14251833,14251833,7743042,1617125,7747167,6050916
skiplist,skiplist,random,20260924,131072,131072,4,2,0.0190417,131072,NA,NA,NA,15171584,8167112,62,454339457082336225,0,6248375,6270292,6010583,memtable,19041708,19041708,19041708,6248375,41,6270292,6010583
baseline,baseline,random,20260924,131072,131072,4,2,0.0102235,131072,NA,NA,NA,26116096,19007752,145,454339457082336225,0,8028750,7652250,6071292,memtable,10223541,10223541,10223541,8028750,1347833,7652250,6071292
candidate,candidate,random,20260924,131072,131072,4,2,0.010283,131072,NA,NA,NA,26148864,18997312,144,454339457082336225,0,9050667,7575000,6135917,memtable,10283041,10283041,10283041,9050667,1403541,7575000,6135917
nibble,nibble,random,20260924,131072,131072,1,3,0.0346425,131072,NA,NA,NA,23117824,16370216,124,454339457082336225,0,7647667,7495458,6023042,memtable,34642458,34642458,34642458,7647667,1469542,7495458,6023042
byte,byte,random,20260924,131072,131072,1,3,0.0299421,131072,NA,NA,NA,56999936,50089648,382,454339457082336225,0,8548458,10683834,7213583,memtable,29942125,29942125,29942125,8548458,1562250,10683834,7213583
baseline,baseline,random,20260924,131072,131072,1,3,0.0271373,131072,NA,NA,NA,24477696,17682640,134,454339457082336225,0,7925333,7555542,6080875,memtable,27137250,27137250,27137250,7925333,1281292,7555542,6080875
candidate,candidate,random,20260924,131072,131072,1,3,0.0273991,131072,NA,NA,NA,24494080,17682640,134,454339457082336225,0,8532000,7763250,6098875,memtable,27399125,27399125,27399125,8532000,1295750,7763250,6098875
candidate,candidate,random,20260924,131072,131072,4,3,0.0106373,131072,NA,NA,NA,26132480,19018480,145,454339457082336225,0,8097209,7647125,6096208,memtable,10637333,10637333,10637333,8097209,1404584,7647125,6096208
baseline,baseline,random,20260924,131072,131072,4,3,0.010247,131072,NA,NA,NA,26165248,18989816,144,454339457082336225,0,8197292,7756833,6075084,memtable,10246958,10246958,10246958,8197292,1391667,7756833,6075084
skiplist,skiplist,random,20260924,131072,131072,4,3,0.0173256,131072,NA,NA,NA,15155200,8130120,62,454339457082336225,0,6103625,6019625,5999666,memtable,17325625,17325625,17325625,6103625,0,6019625,5999666
nibble,nibble,random,20260924,131072,131072,4,3,0.0120245,131072,NA,NA,NA,24674304,17459568,133,454339457082336225,0,7843917,7669792,6055291,memtable,12024541,12024541,12024541,7843917,1610584,7669792,6055291
candidate,candidate,random,20260924,131072,131072,1,4,0.0272414,131072,NA,NA,NA,24494080,17682640,134,454339457082336225,0,7954208,7449500,6064250,memtable,27241375,27241375,27241375,7954208,1307417,7449500,6064250
baseline,baseline,random,20260924,131072,131072,1,4,0.0272831,131072,NA,NA,NA,24461312,17682640,134,454339457082336225,0,7908625,7672167,6226333,memtable,27283083,27283083,27283083,7908625,1339333,7672167,6226333
byte,byte,random,20260924,131072,131072,1,4,0.0298029,131072,NA,NA,NA,57016320,50089648,382,454339457082336225,0,8505666,10608084,7228291,memtable,29802875,29802875,29802875,8505666,1555625,10608084,7228291
nibble,nibble,random,20260924,131072,131072,1,4,0.0343277,131072,NA,NA,NA,23183360,16370216,124,454339457082336225,0,7484833,7522583,6036959,memtable,34327750,34327750,34327750,7484833,1476000,7522583,6036959
nibble,nibble,random,20260924,131072,131072,4,4,0.0117639,131072,NA,NA,NA,24543232,17455336,133,454339457082336225,0,7600042,7684625,6039292,memtable,11763875,11763875,11763875,7600042,1605583,7684625,6039292
skiplist,skiplist,random,20260924,131072,131072,4,4,0.0174065,131072,NA,NA,NA,15155200,8125320,61,454339457082336225,0,6126750,6007792,5998250,memtable,17406500,17406500,17406500,6126750,42,6007792,5998250
baseline,baseline,random,20260924,131072,131072,4,4,0.0101839,131072,NA,NA,NA,26066944,18990848,144,454339457082336225,0,7958792,7662875,6085583,memtable,10183917,10183917,10183917,7958792,1339458,7662875,6085583
candidate,candidate,random,20260924,131072,131072,4,4,0.0104344,131072,NA,NA,NA,26230784,18991840,144,454339457082336225,0,8271416,7907792,6064792,memtable,10434417,10434417,10434417,8271416,1469750,7907792,6064792
nibble,nibble,random,20260924,131072,131072,1,5,0.0344027,131072,NA,NA,NA,23166976,16370216,124,454339457082336225,0,7502625,7539458,6045917,memtable,34402667,34402667,34402667,7502625,1493791,7539458,6045917
byte,byte,random,20260924,131072,131072,1,5,0.0298309,131072,NA,NA,NA,57032704,50089648,382,454339457082336225,0,8533291,10700375,7308875,memtable,29830875,29830875,29830875,8533291,1525083,10700375,7308875
baseline,baseline,random,20260924,131072,131072,1,5,0.0272367,131072,NA,NA,NA,24477696,17682640,134,454339457082336225,0,7839042,7513208,6081000,memtable,27236708,27236708,27236708,7839042,1276000,7513208,6081000
candidate,candidate,random,20260924,131072,131072,1,5,0.0275363,131072,NA,NA,NA,24477696,17682640,134,454339457082336225,0,7861584,7463416,6095125,memtable,27536333,27536333,27536333,7861584,1279875,7463416,6095125
candidate,candidate,random,20260924,131072,131072,4,5,0.0111293,131072,NA,NA,NA,26083328,18993520,144,454339457082336225,0,7993500,7675583,6148959,memtable,11129292,11129292,11129292,7993500,1360792,7675583,6148959
baseline,baseline,random,20260924,131072,131072,4,5,0.0100038,131072,NA,NA,NA,26148864,19021096,145,454339457082336225,0,7973666,7609792,6067667,memtable,10003750,10003750,10003750,7973666,1363834,7609792,6067667
skiplist,skiplist,random,20260924,131072,131072,4,5,0.0165363,131072,NA,NA,NA,15155200,8136928,62,454339457082336225,0,6185792,6176625,6227833,memtable,16536292,16536292,16536292,6185792,0,6176625,6227833
nibble,nibble,random,20260924,131072,131072,4,5,0.0116995,131072,NA,NA,NA,24559616,17434424,133,454339457082336225,0,7626000,7603667,6068958,memtable,11699500,11699500,11699500,7626000,1551208,7603667,6068958
candidate,candidate,random,20260924,131072,131072,8,1,0.0144082,131072,NA,NA,NA,26312704,19028128,145,454339457082336225,0,8303000,7865416,6164709,memtable,14408209,14408209,14408209,8303000,1428458,7865416,6164709
baseline,baseline,random,20260924,131072,131072,8,1,0.0152681,131072,NA,NA,NA,26345472,19026824,145,454339457082336225,0,8236250,7734583,6135708,memtable,15268125,15268125,15268125,8236250,1369041,7734583,6135708
skiplist,skiplist,random,20260924,131072,131072,8,1,0.0164189,131072,NA,NA,NA,15400960,8182048,62,454339457082336225,0,6422334,6227083,6189042,memtable,16418875,16418875,16418875,6422334,0,6227083,6189042
nibble,nibble,random,20260924,131072,131072,8,1,0.0148777,131072,NA,NA,NA,24805376,17458776,133,454339457082336225,0,8123792,7736917,6053833,memtable,14877666,14877666,14877666,8123792,1655458,7736917,6053833
nibble,nibble,random,20260924,131072,131072,8,2,0.0155974,131072,NA,NA,NA,24772608,17463208,133,454339457082336225,0,8273458,7860292,6067083,memtable,15597417,15597417,15597417,8273458,1679916,7860292,6067083
skiplist,skiplist,random,20260924,131072,131072,8,2,0.0183229,131072,NA,NA,NA,15384576,8152624,62,454339457082336225,0,6211333,6198958,6190084,memtable,18322917,18322917,18322917,6211333,42,6198958,6190084
baseline,baseline,random,20260924,131072,131072,8,2,0.0145233,131072,NA,NA,NA,26312704,19029904,145,454339457082336225,0,8291875,7670208,6165792,memtable,14523292,14523292,14523292,8291875,1463334,7670208,6165792
candidate,candidate,random,20260924,131072,131072,8,2,0.0173681,131072,NA,NA,NA,26329088,19022336,145,454339457082336225,0,8408916,7877084,6126208,memtable,17368084,17368084,17368084,8408916,1396708,7877084,6126208
candidate,candidate,random,20260924,131072,131072,8,3,0.0137286,131072,NA,NA,NA,26279936,19028600,145,454339457082336225,0,9463834,8085166,6167959,memtable,13728625,13728625,13728625,9463834,1502041,8085166,6167959
baseline,baseline,random,20260924,131072,131072,8,3,0.0147433,131072,NA,NA,NA,26296320,19019848,145,454339457082336225,0,8420208,7829125,6199667,memtable,14743292,14743292,14743292,8420208,1378208,7829125,6199667
skiplist,skiplist,random,20260924,131072,131072,8,3,0.0191456,131072,NA,NA,NA,15368192,8173872,62,454339457082336225,0,6399583,6198167,6192417,memtable,19145625,19145625,19145625,6399583,0,6198167,6192417
nibble,nibble,random,20260924,131072,131072,8,3,0.014849,131072,NA,NA,NA,24723456,17466208,133,454339457082336225,0,8285958,7765333,6057875,memtable,14849042,14849042,14849042,8285958,1659833,7765333,6057875
nibble,nibble,random,20260924,131072,131072,8,4,0.0161321,131072,NA,NA,NA,24772608,17459792,133,454339457082336225,0,8387000,7765250,6042958,memtable,16132084,16132084,16132084,8387000,1677208,7765250,6042958
skiplist,skiplist,random,20260924,131072,131072,8,4,0.0174318,131072,NA,NA,NA,15433728,8172776,62,454339457082336225,0,6289208,6036250,6001334,memtable,17431833,17431833,17431833,6289208,0,6036250,6001334
baseline,baseline,random,20260924,131072,131072,8,4,0.0142057,131072,NA,NA,NA,26361856,19026624,145,454339457082336225,0,7815667,7749791,6140250,memtable,14205708,14205708,14205708,7815667,1362000,7749791,6140250
candidate,candidate,random,20260924,131072,131072,8,4,0.0154558,131072,NA,NA,NA,26345472,19027960,145,454339457082336225,0,7972125,7592417,6092917,memtable,15455791,15455791,15455791,7972125,1334458,7592417,6092917
candidate,candidate,random,20260924,131072,131072,8,5,0.0142185,131072,NA,NA,NA,26345472,19012632,145,454339457082336225,0,8394875,7792875,6103000,memtable,14218458,14218458,14218458,8394875,1406375,7792875,6103000
baseline,baseline,random,20260924,131072,131072,8,5,0.0148505,131072,NA,NA,NA,26247168,19014880,145,454339457082336225,0,8375792,7800667,6044416,memtable,14850541,14850541,14850541,8375792,1396000,7800667,6044416
skiplist,skiplist,random,20260924,131072,131072,8,5,0.0173044,131072,NA,NA,NA,15368192,8156576,62,454339457082336225,0,6215459,6022208,6007542,memtable,17304416,17304416,17304416,6215459,0,6022208,6007542
nibble,nibble,random,20260924,131072,131072,8,5,0.0145298,131072,NA,NA,NA,24739840,17450288,133,454339457082336225,0,8383625,7750541,6036834,memtable,14529792,14529792,14529792,8383625,1634375,7750541,6036834
nibble,nibble,random,20260924,131072,131072,8,6,0.0147081,131072,NA,NA,NA,24821760,17450576,133,454339457082336225,0,8369000,7740875,6020208,memtable,14708125,14708125,14708125,8369000,1675875,7740875,6020208
skiplist,skiplist,random,20260924,131072,131072,8,6,0.0163679,131072,NA,NA,NA,15499264,8175784,62,454339457082336225,0,6306709,6188416,6035959,memtable,16367916,16367916,16367916,6306709,0,6188416,6035959
baseline,baseline,random,20260924,131072,131072,8,6,0.0137916,131072,NA,NA,NA,26247168,19019352,145,454339457082336225,0,8384542,8004583,6187083,memtable,13791583,13791583,13791583,8384542,1405500,8004583,6187083
candidate,candidate,random,20260924,131072,131072,8,6,0.0136057,131072,NA,NA,NA,26247168,19021024,145,454339457082336225,0,8465209,7875125,6155750,memtable,13605666,13605666,13605666,8465209,1364166,7875125,6155750
candidate,candidate,random,20260924,131072,131072,8,7,0.0140122,131072,NA,NA,NA,26312704,19025720,145,454339457082336225,0,8386125,7828583,6109583,memtable,14012167,14012167,14012167,8386125,1477625,7828583,6109583
baseline,baseline,random,20260924,131072,131072,8,7,0.0138466,131072,NA,NA,NA,26361856,19025496,145,454339457082336225,0,8320167,7917458,6186542,memtable,13846625,13846625,13846625,8320167,1394375,7917458,6186542
skiplist,skiplist,random,20260924,131072,131072,8,7,0.0190092,131072,NA,NA,NA,15302656,8172304,62,454339457082336225,0,6254084,6053833,6010667,memtable,19009166,19009166,19009166,6254084,0,6053833,6010667
nibble,nibble,random,20260924,131072,131072,8,7,0.0164304,131072,NA,NA,NA,24657920,17462448,133,454339457082336225,0,8093792,7723292,6083541,memtable,16430375,16430375,16430375,8093792,1623917,7723292,6083541
nibble,nibble,random,20260924,131072,131072,8,8,0.0143982,131072,NA,NA,NA,24756224,17456560,133,454339457082336225,0,8171417,7692083,6037458,memtable,14398208,14398208,14398208,8171417,1610042,7692083,6037458
skiplist,skiplist,random,20260924,131072,131072,8,8,0.0182188,131072,NA,NA,NA,15466496,8170456,62,454339457082336225,0,6370417,6284458,6182917,memtable,18218792,18218792,18218792,6370417,0,6284458,6182917
baseline,baseline,random,20260924,131072,131072,8,8,0.0135292,131072,NA,NA,NA,26329088,19016016,145,454339457082336225,0,8263666,7908209,6140916,memtable,13529209,13529209,13529209,8263666,1414917,7908209,6140916
candidate,candidate,random,20260924,131072,131072,8,8,0.0166823,131072,NA,NA,NA,26296320,19022040,145,454339457082336225,0,8398208,7974834,6127833,memtable,16682292,16682292,16682292,8398208,1436250,7974834,6127833
candidate,candidate,random,20260924,131072,131072,8,9,0.015921,131072,NA,NA,NA,26296320,19024272,145,454339457082336225,0,8461750,7883375,6136208,memtable,15921042,15921042,15921042,8461750,1396500,7883375,6136208
baseline,baseline,random,20260924,131072,131072,8,9,0.0134372,131072,NA,NA,NA,26312704,19017416,145,454339457082336225,0,8560375,7900167,6155500,memtable,13437208,13437208,13437208,8560375,1409917,7900167,6155500
skiplist,skiplist,random,20260924,131072,131072,8,9,0.0182287,131072,NA,NA,NA,15368192,8155488,62,454339457082336225,0,6297208,6185125,6194417,memtable,18228709,18228709,18228709,6297208,42,6185125,6194417
nibble,nibble,random,20260924,131072,131072,8,9,0.0167804,131072,NA,NA,NA,24805376,17452328,133,454339457082336225,0,8307625,7670375,6072125,memtable,16780416,16780416,16780416,8307625,1596458,7670375,6072125
nibble,nibble,random,20260924,131072,131072,8,10,0.0142863,131072,NA,NA,NA,24690688,17448168,133,454339457082336225,0,8317750,7770917,6052250,memtable,14286292,14286292,14286292,8317750,1659500,7770917,6052250
skiplist,skiplist,random,20260924,131072,131072,8,10,0.0182584,131072,NA,NA,NA,15417344,8178936,62,454339457082336225,0,6228584,6052333,6001083,memtable,18258416,18258416,18258416,6228584,41,6052333,6001083
baseline,baseline,random,20260924,131072,131072,8,10,0.0169866,131072,NA,NA,NA,26345472,19006608,145,454339457082336225,0,8350417,7849917,6139000,memtable,16986583,16986583,16986583,8350417,1389833,7849917,6139000
candidate,candidate,random,20260924,131072,131072,8,10,0.0155061,131072,NA,NA,NA,26296320,19021984,145,454339457082336225,0,8372584,7981041,6096084,memtable,15506083,15506083,15506083,8372584,1428125,7981041,6096084
