variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
skiplist,skiplist,random,20260921,131072,131072,8,2,0.0285487,131072,NA,NA,NA,15482880,8175560,62,454339457082336225,0,10578708,17816667,13016791,memtable,28548709,28548709,28548709,10578708,0,17816667,13016791
nibble,nibble,random,20260921,131072,131072,8,2,0.0277821,131072,NA,NA,NA,24756224,17466096,133,454339457082336225,0,24760500,30493750,24975333,memtable,27782083,27782083,27782083,24760500,5429250,30493750,24975333
nibble,nibble,random,20260921,131072,131072,8,3,0.0265252,131072,NA,NA,NA,24772608,17459784,133,454339457082336225,0,23805750,28651750,24008958,memtable,26525208,26525208,26525208,23805750,5328709,28651750,24008958
skiplist,skiplist,random,20260921,131072,131072,8,3,0.0225436,131072,NA,NA,NA,15384576,8174632,62,454339457082336225,0,18250750,20024166,11350167,memtable,22543625,22543625,22543625,18250750,41,20024166,11350167
baseline,baseline,random,20260921,131072,131072,8,3,0.0185062,131072,NA,NA,NA,26296320,19004536,144,454339457082336225,0,22058334,29660291,21388209,memtable,18506166,18506166,18506166,22058334,3647958,29660291,21388209
candidate,candidate,random,20260921,131072,131072,8,3,0.0264095,131072,NA,NA,NA,28835840,21050560,160,454339457082336225,0,20018500,28168459,23346208,memtable,26409458,26409458,26409458,20018500,5932708,28168459,23346208
candidate,candidate,random,20260921,131072,131072,8,4,0.026978,131072,NA,NA,NA,28786688,21055432,160,454339457082336225,0,16777291,29475709,23300125,memtable,26978042,26978042,26978042,16777291,5425458,29475709,23300125
baseline,baseline,random,20260921,131072,131072,8,4,0.0263748,131072,NA,NA,NA,26296320,19031080,145,454339457082336225,0,17956208,26823333,19819750,memtable,26374834,26374834,26374834,17956208,4099500,26823333,19819750
skiplist,skiplist,random,20260921,131072,131072,8,4,0.0381682,131072,NA,NA,NA,15286272,8171472,62,454339457082336225,0,13362875,9407000,15359417,memtable,38168208,38168208,38168208,13362875,42,9407000,15359417
nibble,nibble,random,20260921,131072,131072,8,4,0.0296449,131072,NA,NA,NA,24707072,17447488,133,454339457082336225,0,22533750,29019125,23835292,memtable,29644875,29644875,29644875,22533750,4319209,29019125,23835292
nibble,nibble,random,20260921,131072,131072,8,5,0.0318891,131072,NA,NA,NA,24690688,17438696,133,454339457082336225,0,24087459,29625541,23431917,memtable,31889125,31889125,31889125,24087459,6413792,29625541,23431917
skiplist,skiplist,random,20260921,131072,131072,8,5,0.0321826,131072,NA,NA,NA,15368192,8183056,62,454339457082336225,0,17278875,10815916,10777167,memtable,32182625,32182625,32182625,17278875,41,10815916,10777167
baseline,baseline,random,20260921,131072,131072,8,5,0.0258667,131072,NA,NA,NA,26279936,18990864,144,454339457082336225,0,19199792,24408791,23833375,memtable,25866667,25866667,25866667,19199792,2998375,24408791,23833375
candidate,candidate,random,20260921,131072,131072,8,5,0.0297799,131072,NA,NA,NA,28835840,21029984,160,454339457082336225,0,17570750,29083708,19919792,memtable,29779917,29779917,29779917,17570750,4896084,29083708,19919792
candidate,candidate,random,20260921,131072,131072,8,6,0.0271163,131072,NA,NA,NA,28868608,21018232,160,454339457082336225,0,19523875,23826834,24040541,memtable,27116250,27116250,27116250,19523875,4679500,23826834,24040541
baseline,baseline,random,20260921,131072,131072,8,6,0.0260288,131072,NA,NA,NA,26296320,19003832,144,454339457082336225,0,21957667,25354916,24542750,memtable,26028792,26028792,26028792,21957667,4437167,25354916,24542750
skiplist,skiplist,random,20260921,131072,131072,8,6,0.0254496,131072,NA,NA,NA,15384576,8175808,62,454339457082336225,0,12872458,11985875,15553125,memtable,25449625,25449625,25449625,12872458,0,11985875,15553125
nibble,nibble,random,20260921,131072,131072,8,6,0.0289506,131072,NA,NA,NA,24788992,17460688,133,454339457082336225,0,21412083,31027042,22519500,memtable,28950625,28950625,28950625,21412083,6918208,31027042,22519500
nibble,nibble,random,20260921,131072,131072,8,7,0.0213778,131072,NA,NA,NA,24788992,17456472,133,454339457082336225,0,22250042,27951416,25217000,memtable,21377750,21377750,21377750,22250042,7473334,27951416,25217000
skiplist,skiplist,random,20260921,131072,131072,8,7,0.0298354,131072,NA,NA,NA,15335424,8158024,62,454339457082336225,0,14027833,13112667,9822916,memtable,29835375,29835375,29835375,14027833,41,13112667,9822916
baseline,baseline,random,20260921,131072,131072,8,7,0.0210374,131072,NA,NA,NA,26279936,19031008,145,454339457082336225,0,19037458,28300375,21854875,memtable,21037417,21037417,21037417,19037458,4198833,28300375,21854875
candidate,candidate,random,20260921,131072,131072,8,7,0.0256167,131072,NA,NA,NA,28966912,21081840,160,454339457082336225,0,20972917,24419708,19905667,memtable,25616666,25616666,25616666,20972917,3539416,24419708,19905667
candidate,candidate,random,20260921,131072,131072,8,8,0.0340859,131072,NA,NA,NA,28786688,21037160,160,454339457082336225,0,21592791,24392542,25245667,memtable,34085917,34085917,34085917,21592791,5522291,24392542,25245667
baseline,baseline,random,20260921,131072,131072,8,8,0.0174336,131072,NA,NA,NA,26345472,19022048,145,454339457082336225,0,21660583,27503917,20788000,memtable,17433583,17433583,17433583,21660583,4025709,27503917,20788000
skiplist,skiplist,random,20260921,131072,131072,8,8,0.0296472,131072,NA,NA,NA,15466496,8168872,62,454339457082336225,0,15956208,19151083,15714042,memtable,29647250,29647250,29647250,15956208,0,19151083,15714042
nibble,nibble,random,20260921,131072,131072,8,8,0.0277068,131072,NA,NA,NA,24608768,17411568,132,454339457082336225,0,22378083,28280500,24276292,memtable,27706834,27706834,27706834,22378083,5431375,28280500,24276292
nibble,nibble,random,20260921,131072,131072,8,9,0.0247102,131072,NA,NA,NA,24788992,17453744,133,454339457082336225,0,24178500,31194875,22849916,memtable,24710167,24710167,24710167,24178500,7296917,31194875,22849916
skiplist,skiplist,random,20260921,131072,131072,8,9,0.0318389,131072,NA,NA,NA,15237120,8145984,62,454339457082336225,0,11772834,12971625,13727541,memtable,31838916,31838916,31838916,11772834,41,12971625,13727541
baseline,baseline,random,20260921,131072,131072,8,9,0.0243221,131072,NA,NA,NA,26312704,19019880,145,454339457082336225,0,24020250,23888417,24735958,memtable,24322125,24322125,24322125,24020250,4273125,23888417,24735958
candidate,candidate,random,20260921,131072,131072,8,9,0.0207388,131072,NA,NA,NA,28770304,21036560,160,454339457082336225,0,21463291,27449000,17984959,memtable,20738750,20738750,20738750,21463291,2642750,27449000,17984959
candidate,candidate,random,20260921,131072,131072,8,10,0.0250285,131072,NA,NA,NA,28868608,21050392,160,454339457082336225,0,20543375,24768083,25079084,memtable,25028458,25028458,25028458,20543375,7537709,24768083,25079084
baseline,baseline,random,20260921,131072,131072,8,10,0.0210502,131072,NA,NA,NA,26329088,19016520,145,454339457082336225,0,18411500,25685333,20181833,memtable,21050167,21050167,21050167,18411500,4049208,25685333,20181833
skiplist,skiplist,random,20260921,131072,131072,8,10,0.0328395,131072,NA,NA,NA,15269888,8149296,62,454339457082336225,0,15638875,11887125,11776125,memtable,32839500,32839500,32839500,15638875,41,11887125,11776125
nibble,nibble,random,20260921,131072,131072,8,10,0.030237,131072,NA,NA,NA,24690688,17455656,133,454339457082336225,0,21196416,28816292,23810000,memtable,30237042,30237042,30237042,21196416,7656709,28816292,23810000
nibble,nibble,random,20260922,131072,131072,1,1,0.0557021,131072,NA,NA,NA,23183360,16370344,124,454339457082336225,0,23680167,28484291,26994584,memtable,55702083,55702083,55702083,23680167,6015416,28484291,26994584
byte,byte,random,20260922,131072,131072,1,1,0.0461364,131072,NA,NA,NA,56999936,50089032,382,454339457082336225,0,15525959,28554125,27636333,memtable,46136375,46136375,46136375,15525959,3335500,28554125,27636333
baseline,baseline,random,20260922,131072,131072,1,1,0.0416347,131072,NA,NA,NA,24510464,17681336,134,454339457082336225,0,21817042,28484417,23963125,memtable,41634750,41634750,41634750,21817042,4536959,28484417,23963125
candidate,candidate,random,20260922,131072,131072,1,1,0.0583694,131072,NA,NA,NA,27033600,19659512,149,454339457082336225,0,25586125,23946833,24218750,memtable,58369417,58369417,58369417,25586125,4565375,23946833,24218750
candidate,candidate,random,20260922,131072,131072,4,1,0.0205698,131072,NA,NA,NA,28672000,20977136,160,454339457082336225,0,22456459,27077375,23250375,memtable,20569833,20569833,20569833,22456459,4443000,27077375,23250375
baseline,baseline,random,20260922,131072,131072,4,1,0.0213934,131072,NA,NA,NA,26214400,18960056,144,454339457082336225,0,20256125,26639833,20723542,memtable,21393417,21393417,21393417,20256125,3533792,26639833,20723542
skiplist,skiplist,random,20260922,131072,131072,4,1,0.0338704,131072,NA,NA,NA,15286272,8101440,61,454339457082336225,0,17353125,12242541,8199292,memtable,33870417,33870417,33870417,17353125,42,12242541,8199292
nibble,nibble,random,20260922,131072,131072,4,1,0.0368869,131072,NA,NA,NA,24625152,17405224,132,454339457082336225,0,26610708,31295500,23177084,memtable,36886875,36886875,36886875,26610708,5995916,31295500,23177084
candidate,candidate,random,20260922,131072,131072,1,2,0.059829,131072,NA,NA,NA,27017216,19659512,149,454339457082336225,0,23257875,25244416,20922459,memtable,59828959,59828959,59828959,23257875,3318666,25244416,20922459
baseline,baseline,random,20260922,131072,131072,1,2,0.0434048,131072,NA,NA,NA,24444928,17681336,134,454339457082336225,0,22384125,25913834,21038166,memtable,43404833,43404833,43404833,22384125,2322833,25913834,21038166
byte,byte,random,20260922,131072,131072,1,2,0.0511284,131072,NA,NA,NA,57049088,50089032,382,454339457082336225,0,11870000,30903250,26954916,memtable,51128375,51128375,51128375,11870000,3416459,30903250,26954916
nibble,nibble,random,20260922,131072,131072,1,2,0.0584765,131072,NA,NA,NA,23183360,16370344,124,454339457082336225,0,25561584,33217833,23991083,memtable,58476500,58476500,58476500,25561584,7951708,33217833,23991083
nibble,nibble,random,20260922,131072,131072,4,2,0.0212615,131072,NA,NA,NA,24674304,17463024,133,454339457082336225,0,22252250,31114542,18643375,memtable,21261500,21261500,21261500,22252250,5942333,31114542,18643375
skiplist,skiplist,random,20260922,131072,131072,4,2,0.0320677,131072,NA,NA,NA,15106048,8106544,61,454339457082336225,0,11751334,14734375,14918625,memtable,32067708,32067708,32067708,11751334,0,14734375,14918625
baseline,baseline,random,20260922,131072,131072,4,2,0.025232,131072,NA,NA,NA,26198016,18972376,144,454339457082336225,0,20810000,27235167,23433958,memtable,25231958,25231958,25231958,20810000,4793875,27235167,23433958
candidate,candidate,random,20260922,131072,131072,4,2,0.0255139,131072,NA,NA,NA,28868608,20989144,160,454339457082336225,0,18317042,26027291,21535042,memtable,25513875,25513875,25513875,18317042,3885750,26027291,21535042
nibble,nibble,random,20260922,131072,131072,1,3,0.0605891,131072,NA,NA,NA,23150592,16370344,124,454339457082336225,0,21984958,31279333,24336167,memtable,60589084,60589084,60589084,21984958,6290875,31279333,24336167
byte,byte,random,20260922,131072,131072,1,3,0.0435996,131072,NA,NA,NA,57016320,50089032,382,454339457082336225,0,20012459,29676500,26267125,memtable,43599583,43599583,43599583,20012459,2640333,29676500,26267125
baseline,baseline,random,20260922,131072,131072,1,3,0.0504634,131072,NA,NA,NA,24461312,17681336,134,454339457082336225,0,17831000,26422666,22507292,memtable,50463417,50463417,50463417,17831000,4559083,26422666,22507292
candidate,candidate,random,20260922,131072,131072,1,3,0.0565647,131072,NA,NA,NA,27000832,19659512,149,454339457082336225,0,17108333,26757208,18314250,memtable,56564750,56564750,56564750,17108333,2470583,26757208,18314250
candidate,candidate,random,20260922,131072,131072,4,3,0.0277428,131072,NA,NA,NA,28590080,20969480,159,454339457082336225,0,15869458,26958417,23188125,memtable,27742833,27742833,27742833,15869458,6574709,26958417,23188125
baseline,baseline,random,20260922,131072,131072,4,3,0.0259153,131072,NA,NA,NA,26214400,18944696,144,454339457082336225,0,22514375,26519042,20153000,memtable,25915333,25915333,25915333,22514375,2817042,26519042,20153000
skiplist,skiplist,random,20260922,131072,131072,4,3,0.0319314,131072,NA,NA,NA,15253504,8112416,61,454339457082336225,0,11058208,17023042,10208375,memtable,31931417,31931417,31931417,11058208,0,17023042,10208375
nibble,nibble,random,20260922,131072,131072,4,3,0.0299613,131072,NA,NA,NA,24690688,17430152,132,454339457082336225,0,22314959,30851166,23385709,memtable,29961291,29961291,29961291,22314959,7388417,30851166,23385709
candidate,candidate,random,20260922,131072,131072,1,4,0.0551963,131072,NA,NA,NA,27066368,19659512,149,454339457082336225,0,21414000,25809083,21523750,memtable,55196334,55196334,55196334,21414000,5761541,25809083,21523750
baseline,baseline,random,20260922,131072,131072,1,4,0.0396882,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,20270916,24217500,22130167,memtable,39688209,39688209,39688209,20270916,2951750,24217500,22130167
byte,byte,random,20260922,131072,131072,1,4,0.0435492,131072,NA,NA,NA,56999936,50089032,382,454339457082336225,0,12348083,28845125,27183459,memtable,43549167,43549167,43549167,12348083,4721917,28845125,27183459
nibble,nibble,random,20260922,131072,131072,1,4,0.0571397,131072,NA,NA,NA,23183360,16370344,124,454339457082336225,0,23625666,28311042,26111208,memtable,57139709,57139709,57139709,23625666,7545875,28311042,26111208
nibble,nibble,random,20260922,131072,131072,4,4,0.0202668,131072,NA,NA,NA,24707072,17448928,133,454339457082336225,0,22615959,31169458,21352958,memtable,20266791,20266791,20266791,22615959,5287875,31169458,21352958
skiplist,skiplist,random,20260922,131072,131072,4,4,0.0337936,131072,NA,NA,NA,15286272,8103656,61,454339457082336225,0,17439792,8785541,12000959,memtable,33793625,33793625,33793625,17439792,42,8785541,12000959
baseline,baseline,random,20260922,131072,131072,4,4,0.0234283,131072,NA,NA,NA,26247168,19013136,145,454339457082336225,0,17879584,24789000,22990291,memtable,23428333,23428333,23428333,17879584,6453000,24789000,22990291
candidate,candidate,random,20260922,131072,131072,4,4,0.0283253,131072,NA,NA,NA,28557312,20937888,159,454339457082336225,0,16325375,26501917,20614750,memtable,28325292,28325292,28325292,16325375,4643709,26501917,20614750
nibble,nibble,random,20260922,131072,131072,1,5,0.062348,131072,NA,NA,NA,23166976,16370344,124,454339457082336225,0,23230083,32262459,21489750,memtable,62348042,62348042,62348042,23230083,7760500,32262459,21489750
byte,byte,random,20260922,131072,131072,1,5,0.0470161,131072,NA,NA,NA,57049088,50089032,382,454339457082336225,0,16595000,30092833,26926917,memtable,47016125,47016125,47016125,16595000,4015125,30092833,26926917
baseline,baseline,random,20260922,131072,131072,1,5,0.0408361,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,23303291,23092667,22933750,memtable,40836084,40836084,40836084,23303291,3380416,23092667,22933750
candidate,candidate,random,20260922,131072,131072,1,5,0.0540775,131072,NA,NA,NA,27066368,19659512,149,454339457082336225,0,19059750,27730708,26118458,memtable,54077500,54077500,54077500,19059750,2410292,27730708,26118458
candidate,candidate,random,20260922,131072,131072,4,5,0.0315822,131072,NA,NA,NA,28540928,20957456,159,454339457082336225,0,21627250,26850500,22422083,memtable,31582250,31582250,31582250,21627250,4905834,26850500,22422083
baseline,baseline,random,20260922,131072,131072,4,5,0.0237893,131072,NA,NA,NA,26198016,18962264,144,454339457082336225,0,21362000,21926500,23483833,memtable,23789334,23789334,23789334,21362000,4656417,21926500,23483833
skiplist,skiplist,random,20260922,131072,131072,4,5,0.0334547,131072,NA,NA,NA,15269888,8118512,61,454339457082336225,0,15827125,11355167,18321625,memtable,33454667,33454667,33454667,15827125,42,11355167,18321625
nibble,nibble,random,20260922,131072,131072,4,5,0.019387,131072,NA,NA,NA,24690688,17422264,132,454339457082336225,0,21767833,30439792,25900708,memtable,19386959,19386959,19386959,21767833,6489458,30439792,25900708
candidate,candidate,random,20260922,131072,131072,8,1,0.0276508,131072,NA,NA,NA,28786688,21034144,160,454339457082336225,0,21461916,24026250,23534625,memtable,27650750,27650750,27650750,21461916,4604250,24026250,23534625
baseline,baseline,random,20260922,131072,131072,8,1,0.0210134,131072,NA,NA,NA,26329088,19024128,145,454339457082336225,0,20012666,29324875,22381250,memtable,21013417,21013417,21013417,20012666,4011333,29324875,22381250
skiplist,skiplist,random,20260922,131072,131072,8,1,0.0267925,131072,NA,NA,NA,15450112,8174808,62,454339457082336225,0,14978500,15252166,15639959,memtable,26792500,26792500,26792500,14978500,42,15252166,15639959
nibble,nibble,random,20260922,131072,131072,8,1,0.025412,131072,NA,NA,NA,24805376,17463832,133,454339457082336225,0,22987583,27573083,22415667,memtable,25412000,25412000,25412000,22987583,6566000,27573083,22415667
nibble,nibble,random,20260922,131072,131072,8,2,0.0360265,131072,NA,NA,NA,24707072,17429248,132,454339457082336225,0,23775833,28091667,25785500,memtable,36026458,36026458,36026458,23775833,4485417,28091667,25785500
skiplist,skiplist,random,20260922,131072,131072,8,2,0.0300422,131072,NA,NA,NA,15351808,8172504,62,454339457082336225,0,18082041,12006750,9233250,memtable,30042250,30042250,30042250,18082041,0,12006750,9233250
baseline,baseline,random,20260922,131072,131072,8,2,0.017793,131072,NA,NA,NA,26296320,19010424,145,454339457082336225,0,20120000,26505791,21013500,memtable,17793000,17793000,17793000,20120000,3449792,26505791,21013500
candidate,candidate,random,20260922,131072,131072,8,2,0.0300124,131072,NA,NA,NA,28753920,21066744,160,454339457082336225,0,22095834,28390250,25635208,memtable,30012375,30012375,30012375,22095834,5811500,28390250,25635208
candidate,candidate,random,20260922,131072,131072,8,3,0.025997,131072,NA,NA,NA,28803072,21036784,160,454339457082336225,0,21122916,23489417,22937083,memtable,25997000,25997000,25997000,21122916,4271083,23489417,22937083
baseline,baseline,random,20260922,131072,131072,8,3,0.0320894,131072,NA,NA,NA,26378240,19022232,145,454339457082336225,0,15707791,27171500,25184750,memtable,32089417,32089417,32089417,15707791,2746166,27171500,25184750
skiplist,skiplist,random,20260922,131072,131072,8,3,0.0231561,131072,NA,NA,NA,15466496,8167920,62,454339457082336225,0,15037625,13461750,13299292,memtable,23156083,23156083,23156083,15037625,42,13461750,13299292
nibble,nibble,random,20260922,131072,131072,8,3,0.0286176,131072,NA,NA,NA,24707072,17460312,133,454339457082336225,0,23696708,29087875,25451833,memtable,28617584,28617584,28617584,23696708,4601958,29087875,25451833
nibble,nibble,random,20260922,131072,131072,8,4,0.0284214,131072,NA,NA,NA,24739840,17447072,133,454339457082336225,0,24857167,27034208,26674625,memtable,28421375,28421375,28421375,24857167,6321667,27034208,26674625
skiplist,skiplist,random,20260922,131072,131072,8,4,0.027685,131072,NA,NA,NA,15302656,8150392,62,454339457082336225,0,10138000,15956375,12418959,memtable,27684958,27684958,27684958,10138000,0,15956375,12418959
baseline,baseline,random,20260922,131072,131072,8,4,0.0256987,131072,NA,NA,NA,26230784,19026464,145,454339457082336225,0,16364250,28610250,24197250,memtable,25698666,25698666,25698666,16364250,3681917,28610250,24197250
candidate,candidate,random,20260922,131072,131072,8,4,0.0256446,131072,NA,NA,NA,28852224,21055048,160,454339457082336225,0,20230125,25660250,21693375,memtable,25644625,25644625,25644625,20230125,4473084,25660250,21693375
candidate,candidate,random,20260922,131072,131072,8,5,0.0262766,131072,NA,NA,NA,28868608,21077144,160,454339457082336225,0,15193625,26887875,21806834,memtable,26276583,26276583,26276583,15193625,4057291,26887875,21806834
baseline,baseline,random,20260922,131072,131072,8,5,0.0237765,131072,NA,NA,NA,26394624,19023600,145,454339457082336225,0,21812375,23430167,22188916,memtable,23776542,23776542,23776542,21812375,4276709,23430167,22188916
skiplist,skiplist,random,20260922,131072,131072,8,5,0.0260011,131072,NA,NA,NA,15450112,8171128,62,454339457082336225,0,16036500,16127792,13920541,memtable,26001125,26001125,26001125,16036500,41,16127792,13920541
nibble,nibble,random,20260922,131072,131072,8,5,0.0223925,131072,NA,NA,NA,24772608,17458248,133,454339457082336225,0,25945334,28004208,25227458,memtable,22392500,22392500,22392500,25945334,6079375,28004208,25227458
nibble,nibble,random,20260922,131072,131072,8,6,0.0208271,131072,NA,NA,NA,24723456,17461208,133,454339457082336225,0,25195000,28769417,24649792,memtable,20827083,20827083,20827083,25195000,6880125,28769417,24649792
skiplist,skiplist,random,20260922,131072,131072,8,6,0.0293646,131072,NA,NA,NA,15433728,8170344,62,454339457082336225,0,16615375,14587042,17602875,memtable,29364625,29364625,29364625,16615375,0,14587042,17602875
baseline,baseline,random,20260922,131072,131072,8,6,0.0240135,131072,NA,NA,NA,26329088,19018456,145,454339457082336225,0,20719375,27390750,18752667,memtable,24013500,24013500,24013500,20719375,2885375,27390750,18752667
candidate,candidate,random,20260922,131072,131072,8,6,0.0274725,131072,NA,NA,NA,28770304,21005472,160,454339457082336225,0,15307750,27523833,24742167,memtable,27472458,27472458,27472458,15307750,6184333,27523833,24742167
candidate,candidate,random,20260922,131072,131072,8,7,0.0251211,131072,NA,NA,NA,28852224,21054920,160,454339457082336225,0,18264166,24516334,20819375,memtable,25121125,25121125,25121125,18264166,2253750,24516334,20819375
baseline,baseline,random,20260922,131072,131072,8,7,0.0276565,131072,NA,NA,NA,26230784,18967136,144,454339457082336225,0,22377250,26178250,21576542,memtable,27656500,27656500,27656500,22377250,4615250,26178250,21576542
skiplist,skiplist,random,20260922,131072,131072,8,7,0.0270639,131072,NA,NA,NA,15368192,8176768,62,454339457082336225,0,12005209,11660041,12860459,memtable,27063916,27063916,27063916,12005209,41,11660041,12860459
nibble,nibble,random,20260922,131072,131072,8,7,0.0287929,131072,NA,NA,NA,24788992,17451216,133,454339457082336225,0,22842250,31888292,23475792,memtable,28792916,28792916,28792916,22842250,7107375,31888292,23475792
nibble,nibble,random,20260922,131072,131072,8,8,0.0245581,131072,NA,NA,NA,24690688,17458584,133,454339457082336225,0,21905584,33324583,21929625,memtable,24558125,24558125,24558125,21905584,7833250,33324583,21929625
skiplist,skiplist,random,20260922,131072,131072,8,8,0.028749,131072,NA,NA,NA,15368192,8144488,62,454339457082336225,0,16546500,13282583,8393917,memtable,28748959,28748959,28748959,16546500,0,13282583,8393917
baseline,baseline,random,20260922,131072,131072,8,8,0.0247506,131072,NA,NA,NA,26296320,19026728,145,454339457082336225,0,20523750,28339750,21953042,memtable,24750583,24750583,24750583,20523750,5423916,28339750,21953042
candidate,candidate,random,20260922,131072,131072,8,8,0.0183497,131072,NA,NA,NA,28983296,21048384,160,454339457082336225,0,22838000,27976667,20942166,memtable,18349708,18349708,18349708,22838000,4021709,27976667,20942166
candidate,candidate,random,20260922,131072,131072,8,9,0.0265941,131072,NA,NA,NA,28884992,21059352,160,454339457082336225,0,23189542,24512667,22816583,memtable,26594125,26594125,26594125,23189542,5181250,24512667,22816583
baseline,baseline,random,20260922,131072,131072,8,9,0.02237,131072,NA,NA,NA,26247168,19005288,144,454339457082336225,0,18031041,27961667,19482958,memtable,22369959,22369959,22369959,18031041,5086916,27961667,19482958
skiplist,skiplist,random,20260922,131072,131072,8,9,0.0347024,131072,NA,NA,NA,15237120,8139672,62,454339457082336225,0,13348542,10150792,15191833,memtable,34702375,34702375,34702375,13348542,0,10150792,15191833
nibble,nibble,random,20260922,131072,131072,8,9,0.0296149,131072,NA,NA,NA,24641536,17456984,133,454339457082336225,0,21618667,27066333,25520042,memtable,29614875,29614875,29614875,21618667,5081792,27066333,25520042
nibble,nibble,random,20260922,131072,131072,8,10,0.0285162,131072,NA,NA,NA,24788992,17440272,133,454339457082336225,0,23957417,27412542,25201208,memtable,28516166,28516166,28516166,23957417,5779417,27412542,25201208
skiplist,skiplist,random,20260922,131072,131072,8,10,0.0292025,131072,NA,NA,NA,15269888,8176736,62,454339457082336225,0,11438916,17277917,10900250,memtable,29202500,29202500,29202500,11438916,41,17277917,10900250
baseline,baseline,random,20260922,131072,131072,8,10,0.0241573,131072,NA,NA,NA,26247168,19017880,145,454339457082336225,0,16467458,26848084,25508625,memtable,24157250,24157250,24157250,16467458,3042292,26848084,25508625
candidate,candidate,random,20260922,131072,131072,8,10,0.0252771,131072,NA,NA,NA,28917760,21063112,160,454339457082336225,0,19993792,24803125,22552416,memtable,25277125,25277125,25277125,19993792,5851209,24803125,22552416
candidate,candidate,random,20260923,131072,131072,1,1,0.0543252,131072,NA,NA,NA,27066368,19659592,149,454339457082336225,0,22346458,26403750,20056459,memtable,54325250,54325250,54325250,22346458,3902167,26403750,20056459
baseline,baseline,random,20260923,131072,131072,1,1,0.0414739,131072,NA,NA,NA,24494080,17683600,134,454339457082336225,0,21710333,25551208,20623667,memtable,41473917,41473917,41473917,21710333,4334291,25551208,20623667
byte,byte,random,20260923,131072,131072,1,1,0.0458453,131072,NA,NA,NA,56999936,50073848,382,454339457082336225,0,16522583,31837958,24461750,memtable,45845292,45845292,45845292,16522583,4069125,31837958,24461750
nibble,nibble,random,20260923,131072,131072,1,1,0.0577789,131072,NA,NA,NA,23232512,16374576,124,454339457082336225,0,23660125,32114500,21457917,memtable,57778875,57778875,57778875,23660125,6138583,32114500,21457917
nibble,nibble,random,20260923,131072,131072,4,1,0.0276411,131072,NA,NA,NA,24723456,17459032,133,454339457082336225,0,20771750,27384834,25354041,memtable,27641083,27641083,27641083,20771750,7313916,27384834,25354041
skiplist,skiplist,random,20260923,131072,131072,4,1,0.0313557,131072,NA,NA,NA,15335424,8113696,61,454339457082336225,0,11425375,14430958,12017709,memtable,31355708,31355708,31355708,11425375,42,14430958,12017709
baseline,baseline,random,20260923,131072,131072,4,1,0.0160745,131072,NA,NA,NA,26247168,19016496,145,454339457082336225,0,20931375,24317583,24239958,memtable,16074542,16074542,16074542,20931375,4117000,24317583,24239958
candidate,candidate,random,20260923,131072,131072,4,1,0.034496,131072,NA,NA,NA,28508160,20951584,159,454339457082336225,0,20968375,22917500,24996083,memtable,34496000,34496000,34496000,20968375,3626208,22917500,24996083
nibble,nibble,random,20260923,131072,131072,1,2,0.0587842,131072,NA,NA,NA,23216128,16374576,124,454339457082336225,0,25309084,29322666,23358000,memtable,58784166,58784166,58784166,25309084,5034334,29322666,23358000
byte,byte,random,20260923,131072,131072,1,2,0.0447411,131072,NA,NA,NA,56999936,50073848,382,454339457082336225,0,18390500,29486125,25990042,memtable,44741083,44741083,44741083,18390500,2224667,29486125,25990042
baseline,baseline,random,20260923,131072,131072,1,2,0.0441192,131072,NA,NA,NA,24510464,17683600,134,454339457082336225,0,16459041,28451959,24135250,memtable,44119250,44119250,44119250,16459041,2717500,28451959,24135250
candidate,candidate,random,20260923,131072,131072,1,2,0.062482,131072,NA,NA,NA,27049984,19659592,149,454339457082336225,0,20319667,26795000,24616750,memtable,62481958,62481958,62481958,20319667,5043167,26795000,24616750
candidate,candidate,random,20260923,131072,131072,4,2,0.0286735,131072,NA,NA,NA,28704768,20974992,160,454339457082336225,0,20251250,26767084,22006625,memtable,28673458,28673458,28673458,20251250,4199792,26767084,22006625
baseline,baseline,random,20260923,131072,131072,4,2,0.0188055,131072,NA,NA,NA,26247168,18977648,144,454339457082336225,0,17601458,25645375,20091375,memtable,18805500,18805500,18805500,17601458,2754916,25645375,20091375
skiplist,skiplist,random,20260923,131072,131072,4,2,0.0306685,131072,NA,NA,NA,15302656,8170120,62,454339457082336225,0,17682041,11444375,9728917,memtable,30668459,30668459,30668459,17682041,42,11444375,9728917
nibble,nibble,random,20260923,131072,131072,4,2,0.0300764,131072,NA,NA,NA,24657920,17414680,132,454339457082336225,0,23383000,25667833,22407833,memtable,30076417,30076417,30076417,23383000,5594417,25667833,22407833
candidate,candidate,random,20260923,131072,131072,1,3,0.0527816,131072,NA,NA,NA,27033600,19659592,149,454339457082336225,0,20180583,28464167,21228250,memtable,52781625,52781625,52781625,20180583,4610125,28464167,21228250
