revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
candidate,random,20260922,131072,131072,1,0,0.0171772,131072,NA,NA,NA,29802496,21953640,167,454339457082336225,0,9980167,8234208,7733375,index,17177166,17177166,17177166,9980167,1582583,8234208,7733375
