variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
byte,byte,random,20260920,131072,131072,1,0,0.0352263,131072,NA,NA,NA,57016320,50061536,381,454339457082336225,0,9742250,13352250,14124292,memtable,35226250,35226250,35226250,9742250,2073875,13352250,14124292
vector,vector,random,20260920,131072,131072,1,0,0.0143235,131072,NA,NA,NA,15417344,5433534,41,454339457082336225,0,37277791,35161417,6243417,memtable,14323500,14323500,14323500,37277791,42,35161417,6243417
candidate,candidate,random,20260920,131072,131072,1,0,0.0292883,131072,NA,NA,NA,28737536,21934192,167,454339457082336225,0,8731666,9228500,6944084,memtable,29288292,29288292,29288292,8731666,1679167,9228500,6944084
candidate,candidate,random,20260920,131072,131072,4,0,0.0117552,131072,NA,NA,NA,30605312,23519984,179,454339457082336225,0,8434084,8976958,6786792,memtable,11755208,11755208,11755208,8434084,1582125,8976958,6786792
skiplist,skiplist,random,20260920,131072,131072,4,0,0.0180482,131072,NA,NA,NA,15302656,8126816,62,454339457082336225,0,6905875,6412541,6421459,memtable,18048167,18048167,18048167,6905875,41,6412541,6421459
byte,byte,random,20260920,131072,131072,4,0,0.0225062,131072,NA,NA,NA,58507264,51236280,390,454339457082336225,0,9074500,9054917,6980833,memtable,22506167,22506167,22506167,9074500,1296333,9054917,6980833
nibble,nibble,random,20260920,131072,131072,4,0,0.0121694,131072,NA,NA,NA,24559616,17457264,133,454339457082336225,0,8889250,9963666,6510542,memtable,12169417,12169417,12169417,8889250,2263792,9963666,6510542
candidate,candidate,random,20260920,131072,131072,8,0,0.016535,131072,NA,NA,NA,30752768,23538144,179,454339457082336225,0,8389833,9044167,7070958,memtable,16534959,16534959,16534959,8389833,1510000,9044167,7070958
skiplist,skiplist,random,20260920,131072,131072,8,0,0.0198316,131072,NA,NA,NA,15351808,8158784,62,454339457082336225,0,6278083,6232375,6188125,memtable,19831584,19831584,19831584,6278083,0,6232375,6188125
byte,byte,random,20260920,131072,131072,8,0,0.0374182,131072,NA,NA,NA,58802176,51354400,391,454339457082336225,0,8672709,9059083,6654208,memtable,37418208,37418208,37418208,8672709,1259625,9059083,6654208
nibble,nibble,random,20260920,131072,131072,8,0,0.0160508,131072,NA,NA,NA,24788992,17460856,133,454339457082336225,0,12102083,12922875,10386667,memtable,16050792,16050792,16050792,12102083,2620208,12922875,10386667
candidate,candidate,random,20260920,131072,131072,1,0,0.0162998,131072,NA,NA,NA,29786112,21952696,167,454339457082336225,0,8971333,7806792,6529667,index,16299792,16299792,16299792,8971333,1289709,7806792,6529667
vector,vector,random,20260920,131072,131072,1,0,0.00124679,131072,NA,NA,NA,16547840,5433534,41,454339457082336225,0,33749375,33289917,6165042,index,1246791,1246791,1246791,33749375,0,33289917,6165042
byte,byte,random,20260920,131072,131072,1,0,0.0178092,131072,NA,NA,NA,57950208,49978048,381,454339457082336225,0,7796500,7632667,6171333,index,17809250,17809250,17809250,7796500,1132458,7632667,6171333
nibble,nibble,random,20260920,131072,131072,1,0,0.0212142,131072,NA,NA,NA,24248320,16393368,125,454339457082336225,0,8264375,7645125,6180625,index,21214209,21214209,21214209,8264375,1459375,7645125,6180625
candidate,candidate,random,20260920,131072,131072,1,0,0.0284175,131072,NA,NA,NA,28753920,21934192,167,454339457082336225,0,8157542,8811833,6745042,memtable,28417542,28417542,28417542,8157542,1529875,8811833,6745042
vector,vector,random,20260920,131072,131072,1,0,0.0139786,131072,NA,NA,NA,15417344,5433534,41,454339457082336225,0,34277208,33345042,6164041,memtable,13978584,13978584,13978584,34277208,42,33345042,6164041
byte,byte,random,20260920,131072,131072,1,0,0.0298769,131072,NA,NA,NA,56967168,50061536,381,454339457082336225,0,8835750,10990250,7731292,memtable,29876875,29876875,29876875,8835750,1528417,10990250,7731292
nibble,nibble,random,20260920,131072,131072,1,0,0.0363128,131072,NA,NA,NA,23166976,16369832,124,454339457082336225,0,8212625,7798417,6201083,memtable,36312833,36312833,36312833,8212625,1549125,7798417,6201083
nibble,nibble,random,20260920,131072,131072,4,0,0.013807,131072,NA,NA,NA,24576000,17454800,133,454339457082336225,0,8539792,7956958,6246334,memtable,13806958,13806958,13806958,8539792,1721458,7956958,6246334
byte,byte,random,20260920,131072,131072,4,0,0.0223523,131072,NA,NA,NA,58507264,51270520,391,454339457082336225,0,9430333,8314542,6406042,memtable,22352333,22352333,22352333,9430333,1195458,8314542,6406042
skiplist,skiplist,random,20260920,131072,131072,4,0,0.0182082,131072,NA,NA,NA,15368192,8176624,62,454339457082336225,0,6631292,6246917,6211333,memtable,18208166,18208166,18208166,6631292,0,6246917,6211333
candidate,candidate,random,20260920,131072,131072,4,0,0.0129556,131072,NA,NA,NA,30539776,23483712,179,454339457082336225,0,9239750,9375667,6855792,memtable,12955583,12955583,12955583,9239750,1635459,9375667,6855792
nibble,nibble,random,20260920,131072,131072,8,0,0.0138895,131072,NA,NA,NA,24772608,17448680,133,454339457082336225,0,8428708,8072667,6284875,memtable,13889542,13889542,13889542,8428708,1679458,8072667,6284875
byte,byte,random,20260920,131072,131072,8,0,0.0368574,131072,NA,NA,NA,58834944,51366688,391,454339457082336225,0,8489375,8376375,6363750,memtable,36857417,36857417,36857417,8489375,1194167,8376375,6363750
skiplist,skiplist,random,20260920,131072,131072,8,0,0.0181805,131072,NA,NA,NA,15433728,8179288,62,454339457082336225,0,6198792,6171041,6184750,memtable,18180500,18180500,18180500,6198792,0,6171041,6184750
candidate,candidate,random,20260920,131072,131072,8,0,0.016524,131072,NA,NA,NA,30703616,23533880,179,454339457082336225,0,8432083,9021417,6765708,memtable,16524000,16524000,16524000,8432083,1588750,9021417,6765708
nibble,nibble,random,20260920,131072,131072,1,0,0.0221167,131072,NA,NA,NA,24248320,16393368,125,454339457082336225,0,9668208,8341750,39353958,index,22116667,22116667,22116667,9668208,1591709,8341750,39353958
byte,byte,random,20260920,131072,131072,1,0,0.021302,131072,NA,NA,NA,57933824,49978048,381,454339457082336225,0,7994167,10482541,6551417,index,21302042,21302042,21302042,7994167,1138334,10482541,6551417
vector,vector,random,20260920,131072,131072,1,0,0.00126117,131072,NA,NA,NA,16531456,5433534,41,454339457082336225,0,34552000,33638959,6190458,index,1261166,1261166,1261166,34552000,42,33638959,6190458
candidate,candidate,random,20260920,131072,131072,1,0,0.0158551,131072,NA,NA,NA,29802496,21952696,167,454339457082336225,0,8611833,7912083,6347584,index,15855084,15855084,15855084,8611833,1543625,7912083,6347584
nibble,nibble,random,20260920,131072,131072,1,0,0.0369328,131072,NA,NA,NA,23166976,16369832,124,454339457082336225,0,9912958,8854417,8405417,memtable,36932750,36932750,36932750,9912958,1877833,8854417,8405417
byte,byte,random,20260920,131072,131072,1,0,0.0321575,131072,NA,NA,NA,57032704,50061536,381,454339457082336225,0,10399125,12905375,11659834,memtable,32157541,32157541,32157541,10399125,1760208,12905375,11659834
vector,vector,random,20260920,131072,131072,1,0,0.0132322,131072,NA,NA,NA,15384576,5433534,41,454339457082336225,0,34266834,33647791,6187750,memtable,13232166,13232166,13232166,34266834,42,33647791,6187750
candidate,candidate,random,20260920,131072,131072,1,0,0.0290968,131072,NA,NA,NA,28704768,21934192,167,454339457082336225,0,8312459,8655958,6638292,memtable,29096791,29096791,29096791,8312459,1504083,8655958,6638292
candidate,candidate,random,20260920,131072,131072,4,0,0.0116543,131072,NA,NA,NA,30507008,23502256,179,454339457082336225,0,8484584,8649208,6540125,memtable,11654291,11654291,11654291,8484584,1481083,8649208,6540125
skiplist,skiplist,random,20260920,131072,131072,4,0,0.0180674,131072,NA,NA,NA,15138816,8121616,61,454339457082336225,0,6177458,6170750,6177250,memtable,18067417,18067417,18067417,6177458,0,6170750,6177250
byte,byte,random,20260920,131072,131072,4,0,0.0394713,131072,NA,NA,NA,58392576,51210000,390,454339457082336225,0,10054042,14569167,11422875,memtable,39471291,39471291,39471291,10054042,1732000,14569167,11422875
nibble,nibble,random,20260920,131072,131072,4,0,0.018562,131072,NA,NA,NA,24674304,17424768,132,454339457082336225,0,10405459,9459000,6400208,memtable,18562000,18562000,18562000,10405459,2429125,9459000,6400208
candidate,candidate,random,20260920,131072,131072,8,0,0.0174811,131072,NA,NA,NA,30736384,23536744,179,454339457082336225,0,7977708,9375333,6522334,memtable,17481125,17481125,17481125,7977708,1567542,9375333,6522334
skiplist,skiplist,random,20260920,131072,131072,8,0,0.0187441,131072,NA,NA,NA,15319040,8180512,62,454339457082336225,0,6243500,6190959,6182583,memtable,18744083,18744083,18744083,6243500,42,6190959,6182583
byte,byte,random,20260920,131072,131072,8,0,0.0352406,131072,NA,NA,NA,58753024,51370744,391,454339457082336225,0,9352292,8903792,6552166,memtable,35240625,35240625,35240625,9352292,1274458,8903792,6552166
nibble,nibble,random,20260920,131072,131072,8,0,0.0147084,131072,NA,NA,NA,24772608,17448128,133,454339457082336225,0,8146583,7915167,6210916,memtable,14708375,14708375,14708375,8146583,1665167,7915167,6210916
candidate,candidate,random,20260921,131072,131072,1,0,0.0158108,131072,NA,NA,NA,29835264,21955576,167,454339457082336225,0,8828750,7716166,6265500,index,15810834,15810834,15810834,8828750,1233834,7716166,6265500
vector,vector,random,20260921,131072,131072,1,0,0.00125563,131072,NA,NA,NA,16547840,5433534,41,454339457082336225,0,35371750,39312958,6466167,index,1255625,1255625,1255625,35371750,0,39312958,6466167
byte,byte,random,20260921,131072,131072,1,0,0.0198125,131072,NA,NA,NA,57950208,49969840,381,454339457082336225,0,8870834,8741750,6784333,index,19812500,19812500,19812500,8870834,1342333,8741750,6784333
nibble,nibble,random,20260921,131072,131072,1,0,0.0228374,131072,NA,NA,NA,24248320,16392728,125,454339457082336225,0,10317042,7816333,6030000,index,22837417,22837417,22837417,10317042,1685875,7816333,6030000
candidate,candidate,random,20260921,131072,131072,1,0,0.0306267,131072,NA,NA,NA,28721152,21937552,167,454339457082336225,0,8674834,9369083,7254375,memtable,30626708,30626708,30626708,8674834,1724250,9369083,7254375
vector,vector,random,20260921,131072,131072,1,0,0.0133306,131072,NA,NA,NA,15417344,5433534,41,454339457082336225,0,34005625,33497500,6190542,memtable,13330625,13330625,13330625,34005625,0,33497500,6190542
byte,byte,random,20260921,131072,131072,1,0,0.0305117,131072,NA,NA,NA,56999936,50072616,382,454339457082336225,0,8798542,11531208,8520458,memtable,30511667,30511667,30511667,8798542,1681916,11531208,8520458
nibble,nibble,random,20260921,131072,131072,1,0,0.0352579,131072,NA,NA,NA,23166976,16370216,124,454339457082336225,0,10028709,8151375,6245375,memtable,35257916,35257916,35257916,10028709,1904125,8151375,6245375
nibble,nibble,random,20260921,131072,131072,4,0,0.0119456,131072,NA,NA,NA,24576000,17446480,133,454339457082336225,0,8743833,8156458,6359125,memtable,11945584,11945584,11945584,8743833,1725500,8156458,6359125
byte,byte,random,20260921,131072,131072,4,0,0.0223922,131072,NA,NA,NA,58523648,51300496,391,454339457082336225,0,9340791,8778709,6663666,memtable,22392167,22392167,22392167,9340791,1314000,8778709,6663666
skiplist,skiplist,random,20260921,131072,131072,4,0,0.0191913,131072,NA,NA,NA,15073280,8113072,61,454339457082336225,0,6189125,6171417,6167333,memtable,19191291,19191291,19191291,6189125,0,6171417,6167333
candidate,candidate,random,20260921,131072,131072,4,0,0.0117162,131072,NA,NA,NA,30490624,23498744,179,454339457082336225,0,8310792,8796583,6573292,memtable,11716250,11716250,11716250,8310792,1504125,8796583,6573292
nibble,nibble,random,20260921,131072,131072,8,0,0.0161282,131072,NA,NA,NA,24690688,17449288,133,454339457082336225,0,8085917,7927500,6240458,memtable,16128167,16128167,16128167,8085917,1671292,7927500,6240458
byte,byte,random,20260921,131072,131072,8,0,0.0360715,131072,NA,NA,NA,58523648,51333624,391,454339457082336225,0,8450666,9245459,7494416,memtable,36071542,36071542,36071542,8450666,1199083,9245459,7494416
skiplist,skiplist,random,20260921,131072,131072,8,0,0.0190647,131072,NA,NA,NA,15237120,8137880,62,454339457082336225,0,6274666,6188750,6220084,memtable,19064750,19064750,19064750,6274666,42,6188750,6220084
candidate,candidate,random,20260921,131072,131072,8,0,0.0161112,131072,NA,NA,NA,30720000,23526512,179,454339457082336225,0,8452084,9118916,7020834,memtable,16111166,16111166,16111166,8452084,1562750,9118916,7020834
nibble,nibble,random,20260921,131072,131072,1,0,0.0219418,131072,NA,NA,NA,24248320,16392728,125,454339457082336225,0,10202375,7793250,6176000,index,21941791,21941791,21941791,10202375,1506125,7793250,6176000
byte,byte,random,20260921,131072,131072,1,0,0.0174889,131072,NA,NA,NA,57966592,49969840,381,454339457082336225,0,7668334,7372500,6221125,index,17488916,17488916,17488916,7668334,1039542,7372500,6221125
vector,vector,random,20260921,131072,131072,1,0,0.00122367,131072,NA,NA,NA,16547840,5433534,41,454339457082336225,0,33628083,33359875,6239792,index,1223667,1223667,1223667,33628083,41,33359875,6239792
candidate,candidate,random,20260921,131072,131072,1,0,0.016003,131072,NA,NA,NA,29802496,21955576,167,454339457082336225,0,8616208,7421667,6201791,index,16003000,16003000,16003000,8616208,1167500,7421667,6201791
nibble,nibble,random,20260921,131072,131072,1,0,0.0354452,131072,NA,NA,NA,23183360,16370216,124,454339457082336225,0,8564750,7827375,6254458,memtable,35445250,35445250,35445250,8564750,1585625,7827375,6254458
byte,byte,random,20260921,131072,131072,1,0,0.0315822,131072,NA,NA,NA,56999936,50072616,382,454339457082336225,0,9076916,12277667,9734625,memtable,31582250,31582250,31582250,9076916,1794250,12277667,9734625
vector,vector,random,20260921,131072,131072,1,0,0.0140338,131072,NA,NA,NA,15433728,5433534,41,454339457082336225,0,35305625,33396875,6169083,memtable,14033792,14033792,14033792,35305625,0,33396875,6169083
candidate,candidate,random,20260921,131072,131072,1,0,0.0292998,131072,NA,NA,NA,28737536,21937552,167,454339457082336225,0,8670625,9493833,7225292,memtable,29299833,29299833,29299833,8670625,1719750,9493833,7225292
candidate,candidate,random,20260921,131072,131072,4,0,0.0118281,131072,NA,NA,NA,30490624,23499568,179,454339457082336225,0,8728250,9448041,7247834,memtable,11828125,11828125,11828125,8728250,1662500,9448041,7247834
skiplist,skiplist,random,20260921,131072,131072,4,0,0.017166,131072,NA,NA,NA,15237120,8177576,62,454339457082336225,0,6505375,6412500,6354083,memtable,17166000,17166000,17166000,6505375,0,6412500,6354083
byte,byte,random,20260921,131072,131072,4,0,0.0226929,131072,NA,NA,NA,58638336,51272304,391,454339457082336225,0,9911459,9564500,7219833,memtable,22692916,22692916,22692916,9911459,1389625,9564500,7219833
nibble,nibble,random,20260921,131072,131072,4,0,0.0163545,131072,NA,NA,NA,24641536,17426544,132,454339457082336225,0,11977584,13726125,9446666,memtable,16354500,16354500,16354500,11977584,2567666,13726125,9446666
candidate,candidate,random,20260921,131072,131072,8,0,0.0155554,131072,NA,NA,NA,30654464,23517144,179,454339457082336225,0,8749125,10968042,7994125,memtable,15555375,15555375,15555375,8749125,1901167,10968042,7994125
skiplist,skiplist,random,20260921,131072,131072,8,0,0.0180418,131072,NA,NA,NA,15253504,8149768,62,454339457082336225,0,6294000,6230583,6194625,memtable,18041792,18041792,18041792,6294000,0,6230583,6194625
byte,byte,random,20260921,131072,131072,8,0,0.0361808,131072,NA,NA,NA,58671104,51308776,391,454339457082336225,0,8976750,9311083,6718625,memtable,36180792,36180792,36180792,8976750,1306458,9311083,6718625
nibble,nibble,random,20260921,131072,131072,8,0,0.0155698,131072,NA,NA,NA,24739840,17458536,133,454339457082336225,0,8918917,8370583,6624583,memtable,15569750,15569750,15569750,8918917,1827291,8370583,6624583
candidate,candidate,random,20260921,131072,131072,1,0,0.0160511,131072,NA,NA,NA,29818880,21955576,167,454339457082336225,0,8927166,7827459,6188041,index,16051125,16051125,16051125,8927166,1337666,7827459,6188041
vector,vector,random,20260921,131072,131072,1,0,0.00123354,131072,NA,NA,NA,16580608,5433534,41,454339457082336225,0,33902958,33278625,6177750,index,1233542,1233542,1233542,33902958,42,33278625,6177750
byte,byte,random,20260921,131072,131072,1,0,0.0177749,131072,NA,NA,NA,57917440,49969840,381,454339457082336225,0,8065500,7458000,6208125,index,17774916,17774916,17774916,8065500,1083167,7458000,6208125
nibble,nibble,random,20260921,131072,131072,1,0,0.0214235,131072,NA,NA,NA,24264704,16392728,125,454339457082336225,0,9074500,7980167,6231250,index,21423541,21423541,21423541,9074500,1693917,7980167,6231250
candidate,candidate,random,20260921,131072,131072,1,0,0.0291658,131072,NA,NA,NA,28721152,21937552,167,454339457082336225,0,8267167,9355291,6945375,memtable,29165833,29165833,29165833,8267167,1644958,9355291,6945375
vector,vector,random,20260921,131072,131072,1,0,0.0132728,131072,NA,NA,NA,15417344,5433534,41,454339457082336225,0,33694125,33269333,6183625,memtable,13272833,13272833,13272833,33694125,42,33269333,6183625
byte,byte,random,20260921,131072,131072,1,0,0.0302471,131072,NA,NA,NA,56999936,50072616,382,454339457082336225,0,8556167,11331250,7984458,memtable,30247083,30247083,30247083,8556167,1642542,11331250,7984458
nibble,nibble,random,20260921,131072,131072,1,0,0.0360738,131072,NA,NA,NA,23150592,16370216,124,454339457082336225,0,8605959,8047250,6279125,memtable,36073791,36073791,36073791,8605959,1753917,8047250,6279125
nibble,nibble,random,20260921,131072,131072,4,0,0.012164,131072,NA,NA,NA,24608768,17457768,133,454339457082336225,0,8659750,8236416,6343334,memtable,12164042,12164042,12164042,8659750,1855750,8236416,6343334
byte,byte,random,20260921,131072,131072,4,0,0.0222201,131072,NA,NA,NA,58474496,51248664,390,454339457082336225,0,8460250,8943083,6537125,memtable,22220125,22220125,22220125,8460250,1306666,8943083,6537125
skiplist,skiplist,random,20260921,131072,131072,4,0,0.0167403,131072,NA,NA,NA,15269888,8131016,62,454339457082336225,0,6303458,6410083,6231875,memtable,16740292,16740292,16740292,6303458,42,6410083,6231875
candidate,candidate,random,20260921,131072,131072,4,0,0.013428,131072,NA,NA,NA,30539776,23527456,179,454339457082336225,0,8654791,9066834,6797083,memtable,13427959,13427959,13427959,8654791,1561959,9066834,6797083
nibble,nibble,random,20260921,131072,131072,8,0,0.0159679,131072,NA,NA,NA,24739840,17457800,133,454339457082336225,0,9151833,8342250,6291250,memtable,15967875,15967875,15967875,9151833,1750834,8342250,6291250
byte,byte,random,20260921,131072,131072,8,0,0.0449958,131072,NA,NA,NA,58769408,51382704,392,454339457082336225,0,8593292,9354916,6632084,memtable,44995792,44995792,44995792,8593292,1361500,9354916,6632084
skiplist,skiplist,random,20260921,131072,131072,8,0,0.0171399,131072,NA,NA,NA,15400960,8176408,62,454339457082336225,0,6322708,6186458,6180375,memtable,17139917,17139917,17139917,6322708,0,6186458,6180375
candidate,candidate,random,20260921,131072,131072,8,0,0.0169004,131072,NA,NA,NA,30818304,23529752,179,454339457082336225,0,8657875,8983792,6782416,memtable,16900417,16900417,16900417,8657875,1620667,8983792,6782416
nibble,nibble,random,20260921,131072,131072,1,0,0.0220042,131072,NA,NA,NA,24215552,16392728,125,454339457082336225,0,10054917,8045750,6201791,index,22004250,22004250,22004250,10054917,1669375,8045750,6201791
byte,byte,random,20260921,131072,131072,1,0,0.0194995,131072,NA,NA,NA,57950208,49969840,381,454339457082336225,0,8121750,8158458,6191625,index,19499459,19499459,19499459,8121750,1177667,8158458,6191625
vector,vector,random,20260921,131072,131072,1,0,0.00131083,131072,NA,NA,NA,16564224,5433534,41,454339457082336225,0,33724625,33292875,6183083,index,1310833,1310833,1310833,33724625,41,33292875,6183083
