variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
skiplist,skiplist,random,20260921,131072,131072,4,0,0.0168064,131072,NA,NA,NA,15220736,8165568,62,454339457082336225,0,6182000,6174250,6183875,memtable,16806417,16806417,16806417,6182000,0,6174250,6183875
byte,byte,random,20260921,131072,131072,4,0,0.0219643,131072,NA,NA,NA,58408960,51256624,391,454339457082336225,0,9424583,7875250,6101292,memtable,21964292,21964292,21964292,9424583,1279875,7875250,6101292
nibble,nibble,random,20260921,131072,131072,4,0,0.0116138,131072,NA,NA,NA,24559616,17437424,133,454339457082336225,0,7695709,7614000,6026666,memtable,11613833,11613833,11613833,7695709,1570792,7614000,6026666
candidate,candidate,random,20260921,131072,131072,8,0,0.0141751,131072,NA,NA,NA,26312704,19011592,145,454339457082336225,0,8377709,7731708,6099000,memtable,14175125,14175125,14175125,8377709,1425583,7731708,6099000
skiplist,skiplist,random,20260921,131072,131072,8,0,0.0191868,131072,NA,NA,NA,15335424,8159528,62,454339457082336225,0,6376125,6231000,6179750,memtable,19186833,19186833,19186833,6376125,0,6231000,6179750
byte,byte,random,20260921,131072,131072,8,0,0.0476827,131072,NA,NA,NA,58654720,51382256,392,454339457082336225,0,8398666,7831084,6112916,memtable,47682709,47682709,47682709,8398666,1165125,7831084,6112916
nibble,nibble,random,20260921,131072,131072,8,0,0.0148113,131072,NA,NA,NA,24707072,17445304,133,454339457082336225,0,8465125,7681416,6029000,memtable,14811334,14811334,14811334,8465125,1608458,7681416,6029000
candidate,candidate,random,20260921,131072,131072,1,0,0.013591,131072,NA,NA,NA,25542656,17705624,135,454339457082336225,0,8599375,8277584,6063875,index,13590958,13590958,13590958,8599375,1185500,8277584,6063875
vector,vector,random,20260921,131072,131072,1,0,0.00118425,131072,NA,NA,NA,16564224,5433534,41,454339457082336225,0,33633167,34357750,6424750,index,1184250,1184250,1184250,33633167,42,34357750,6424750
byte,byte,random,20260921,131072,131072,1,0,0.0169763,131072,NA,NA,NA,57933824,49969840,381,454339457082336225,0,7474625,6991542,6024583,index,16976333,16976333,16976333,7474625,965750,6991542,6024583
nibble,nibble,random,20260921,131072,131072,1,0,0.0211204,131072,NA,NA,NA,24199168,16392728,125,454339457082336225,0,7800667,7458041,6079042,index,21120417,21120417,21120417,7800667,1417458,7458041,6079042
candidate,candidate,random,20260921,131072,131072,1,0,0.0268222,131072,NA,NA,NA,24494080,17681664,134,454339457082336225,0,7800833,7582000,6220583,memtable,26822209,26822209,26822209,7800833,1288166,7582000,6220583
vector,vector,random,20260921,131072,131072,1,0,0.0132491,131072,NA,NA,NA,15400960,5433534,41,454339457082336225,0,33458792,33315375,6171167,memtable,13249125,13249125,13249125,33458792,83,33315375,6171167
byte,byte,random,20260921,131072,131072,1,0,0.0293336,131072,NA,NA,NA,56967168,50072616,382,454339457082336225,0,8325333,10629667,7259333,memtable,29333625,29333625,29333625,8325333,1499625,10629667,7259333
nibble,nibble,random,20260921,131072,131072,1,0,0.0345698,131072,NA,NA,NA,23183360,16370216,124,454339457082336225,0,7478542,7514625,6177500,memtable,34569750,34569750,34569750,7478542,1490833,7514625,6177500
nibble,nibble,random,20260921,131072,131072,4,0,0.0114518,131072,NA,NA,NA,24559616,17438664,133,454339457082336225,0,7633541,7618792,6625625,memtable,11451834,11451834,11451834,7633541,1568209,7618792,6625625
byte,byte,random,20260921,131072,131072,4,0,0.0227236,131072,NA,NA,NA,58589184,51232448,390,454339457082336225,0,8265709,8253500,6161750,memtable,22723625,22723625,22723625,8265709,1218917,8253500,6161750
skiplist,skiplist,random,20260921,131072,131072,4,0,0.019479,131072,NA,NA,NA,15155200,8124960,61,454339457082336225,0,6198000,6170166,6234500,memtable,19479000,19479000,19479000,6198000,0,6170166,6234500
candidate,candidate,random,20260921,131072,131072,4,0,0.0118632,131072,NA,NA,NA,26181632,18981440,144,454339457082336225,0,8785459,8101083,6346958,memtable,11863166,11863166,11863166,8785459,1496375,8101083,6346958
nibble,nibble,random,20260921,131072,131072,8,0,0.0163181,131072,NA,NA,NA,24707072,17446672,133,454339457082336225,0,8161834,7914708,6080583,memtable,16318083,16318083,16318083,8161834,1721541,7914708,6080583
byte,byte,random,20260921,131072,131072,8,0,0.0503059,131072,NA,NA,NA,58654720,51379376,391,454339457082336225,0,8209625,7914666,6269459,memtable,50305917,50305917,50305917,8209625,1204584,7914666,6269459
skiplist,skiplist,random,20260921,131072,131072,8,0,0.0185075,131072,NA,NA,NA,15351808,8151392,62,454339457082336225,0,6384125,6193583,6171042,memtable,18507500,18507500,18507500,6384125,0,6193583,6171042
candidate,candidate,random,20260921,131072,131072,8,0,0.0143265,131072,NA,NA,NA,26361856,19034464,145,454339457082336225,0,8243750,7690416,6260125,memtable,14326542,14326542,14326542,8243750,1357375,7690416,6260125
nibble,nibble,random,20260922,131072,131072,1,0,0.0213307,131072,NA,NA,NA,24248320,16393120,125,454339457082336225,0,8057417,7408500,6036125,index,21330708,21330708,21330708,8057417,1381458,7408500,6036125
byte,byte,random,20260922,131072,131072,1,0,0.0172101,131072,NA,NA,NA,57950208,49985200,381,454339457082336225,0,7458417,7168458,6193709,index,17210125,17210125,17210125,7458417,1074542,7168458,6193709
vector,vector,random,20260922,131072,131072,1,0,0.00120163,131072,NA,NA,NA,16531456,5433534,41,454339457082336225,0,33588542,33271250,6253292,index,1201625,1201625,1201625,33588542,42,33271250,6253292
candidate,candidate,random,20260922,131072,131072,1,0,0.0135633,131072,NA,NA,NA,25559040,17704040,135,454339457082336225,0,8270917,7310541,5997125,index,13563292,13563292,13563292,8270917,1236750,7310541,5997125
nibble,nibble,random,20260922,131072,131072,1,0,0.0339408,131072,NA,NA,NA,23183360,16370344,124,454339457082336225,0,7366042,7526917,6072000,memtable,33940791,33940791,33940791,7366042,1482416,7526917,6072000
byte,byte,random,20260922,131072,131072,1,0,0.0294072,131072,NA,NA,NA,57016320,50089032,382,454339457082336225,0,8221417,10655583,7361792,memtable,29407208,29407208,29407208,8221417,1536875,10655583,7361792
vector,vector,random,20260922,131072,131072,1,0,0.0132721,131072,NA,NA,NA,15417344,5433534,41,454339457082336225,0,33695083,33383625,6164625,memtable,13272125,13272125,13272125,33695083,125,33383625,6164625
candidate,candidate,random,20260922,131072,131072,1,0,0.0270495,131072,NA,NA,NA,24494080,17681336,134,454339457082336225,0,8258834,7644833,6308625,memtable,27049541,27049541,27049541,8258834,1305708,7644833,6308625
candidate,candidate,random,20260922,131072,131072,4,0,0.00990325,131072,NA,NA,NA,26116096,19000912,144,454339457082336225,0,8340500,8029250,6403916,memtable,9903250,9903250,9903250,8340500,1411500,8029250,6403916
skiplist,skiplist,random,20260922,131072,131072,4,0,0.0182043,131072,NA,NA,NA,15335424,8175752,62,454339457082336225,0,6339959,6173750,6180125,memtable,18204333,18204333,18204333,6339959,0,6173750,6180125
byte,byte,random,20260922,131072,131072,4,0,0.0220062,131072,NA,NA,NA,58474496,51261616,391,454339457082336225,0,8175208,7680125,6227750,memtable,22006209,22006209,22006209,8175208,1137750,7680125,6227750
nibble,nibble,random,20260922,131072,131072,4,0,0.011471,131072,NA,NA,NA,24576000,17458280,133,454339457082336225,0,7581292,7671833,6026292,memtable,11471000,11471000,11471000,7581292,1612834,7671833,6026292
candidate,candidate,random,20260922,131072,131072,8,0,0.0136953,131072,NA,NA,NA,26378240,19020176,145,454339457082336225,0,8279250,7830667,6208125,memtable,13695333,13695333,13695333,8279250,1389708,7830667,6208125
skiplist,skiplist,random,20260922,131072,131072,8,0,0.0161592,131072,NA,NA,NA,15417344,8174184,62,454339457082336225,0,6268333,6179500,6193250,memtable,16159208,16159208,16159208,6268333,42,6179500,6193250
byte,byte,random,20260922,131072,131072,8,0,0.0456487,131072,NA,NA,NA,58818560,51402424,392,454339457082336225,0,8379291,7969750,6125459,memtable,45648709,45648709,45648709,8379291,1219000,7969750,6125459
nibble,nibble,random,20260922,131072,131072,8,0,0.016559,131072,NA,NA,NA,24772608,17455384,133,454339457082336225,0,8302583,7858875,6056458,memtable,16559042,16559042,16559042,8302583,1661708,7858875,6056458
candidate,candidate,random,20260922,131072,131072,1,0,0.0134487,131072,NA,NA,NA,25575424,17704040,135,454339457082336225,0,8665750,7570167,6450708,index,13448708,13448708,13448708,8665750,1218292,7570167,6450708
vector,vector,random,20260922,131072,131072,1,0,0.0011965,131072,NA,NA,NA,16580608,5433534,41,454339457082336225,0,33704834,33384708,6167417,index,1196500,1196500,1196500,33704834,0,33384708,6167417
byte,byte,random,20260922,131072,131072,1,0,0.0169878,131072,NA,NA,NA,57999360,49985200,381,454339457082336225,0,7427667,7005625,6202500,index,16987791,16987791,16987791,7427667,952833,7005625,6202500
nibble,nibble,random,20260922,131072,131072,1,0,0.0210384,131072,NA,NA,NA,24248320,16393120,125,454339457082336225,0,7694250,7416375,6131542,index,21038417,21038417,21038417,7694250,1373458,7416375,6131542
candidate,candidate,random,20260922,131072,131072,1,0,0.0266362,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,7763042,7362041,6215875,memtable,26636208,26636208,26636208,7763042,1258250,7362041,6215875
vector,vector,random,20260922,131072,131072,1,0,0.0131634,131072,NA,NA,NA,15450112,5433534,41,454339457082336225,0,33575167,33339583,6165042,memtable,13163375,13163375,13163375,33575167,41,33339583,6165042
byte,byte,random,20260922,131072,131072,1,0,0.0299856,131072,NA,NA,NA,56999936,50089032,382,454339457082336225,0,8354250,10691083,7410333,memtable,29985584,29985584,29985584,8354250,1556834,10691083,7410333
nibble,nibble,random,20260922,131072,131072,1,0,0.0342445,131072,NA,NA,NA,23134208,16370344,124,454339457082336225,0,7610917,7733750,6156333,memtable,34244500,34244500,34244500,7610917,1639459,7733750,6156333
nibble,nibble,random,20260922,131072,131072,4,0,0.0115105,131072,NA,NA,NA,24543232,17431608,132,454339457082336225,0,7765750,7818458,6206209,memtable,11510542,11510542,11510542,7765750,1597041,7818458,6206209
byte,byte,random,20260922,131072,131072,4,0,0.0219438,131072,NA,NA,NA,58605568,51275672,391,454339457082336225,0,8190917,8091708,6298833,memtable,21943833,21943833,21943833,8190917,1194208,8091708,6298833
skiplist,skiplist,random,20260922,131072,131072,4,0,0.0169107,131072,NA,NA,NA,15237120,8176728,62,454339457082336225,0,6185583,6177500,6171375,memtable,16910750,16910750,16910750,6185583,42,6177500,6171375
candidate,candidate,random,20260922,131072,131072,4,0,0.0112161,131072,NA,NA,NA,26116096,18986384,144,454339457082336225,0,8525167,7883625,6206000,memtable,11216083,11216083,11216083,8525167,1440791,7883625,6206000
nibble,nibble,random,20260922,131072,131072,8,0,0.0166918,131072,NA,NA,NA,24707072,17460168,133,454339457082336225,0,8224500,7825916,6026875,memtable,16691792,16691792,16691792,8224500,1705042,7825916,6026875
byte,byte,random,20260922,131072,131072,8,0,0.0422254,131072,NA,NA,NA,58949632,51435640,392,454339457082336225,0,8212750,7982750,6274167,memtable,42225416,42225416,42225416,8212750,1204959,7982750,6274167
skiplist,skiplist,random,20260922,131072,131072,8,0,0.0157351,131072,NA,NA,NA,15368192,8170792,62,454339457082336225,0,6669459,6379208,6196125,memtable,15735125,15735125,15735125,6669459,0,6379208,6196125
candidate,candidate,random,20260922,131072,131072,8,0,0.0146116,131072,NA,NA,NA,26378240,19008616,145,454339457082336225,0,8256959,7766625,6162291,memtable,14611625,14611625,14611625,8256959,1365042,7766625,6162291
nibble,nibble,random,20260922,131072,131072,1,0,0.0219211,131072,NA,NA,NA,24215552,16393120,125,454339457082336225,0,7912917,7385250,6002667,index,21921083,21921083,21921083,7912917,1372750,7385250,6002667
byte,byte,random,20260922,131072,131072,1,0,0.0168528,131072,NA,NA,NA,57999360,49985200,381,454339457082336225,0,7675417,7345583,6172875,index,16852833,16852833,16852833,7675417,1123291,7345583,6172875
vector,vector,random,20260922,131072,131072,1,0,0.00120204,131072,NA,NA,NA,16580608,5433534,41,454339457082336225,0,33730709,33358375,6176708,index,1202041,1202041,1202041,33730709,0,33358375,6176708
candidate,candidate,random,20260922,131072,131072,1,0,0.0135096,131072,NA,NA,NA,25542656,17704040,135,454339457082336225,0,7987042,7326458,6174250,index,13509583,13509583,13509583,7987042,1148250,7326458,6174250
nibble,nibble,random,20260922,131072,131072,1,0,0.0339469,131072,NA,NA,NA,23166976,16370344,124,454339457082336225,0,7437041,7535834,6099958,memtable,33946917,33946917,33946917,7437041,1474333,7535834,6099958
byte,byte,random,20260922,131072,131072,1,0,0.0295651,131072,NA,NA,NA,57032704,50089032,382,454339457082336225,0,8307917,10690833,7699959,memtable,29565083,29565083,29565083,8307917,1551417,10690833,7699959
vector,vector,random,20260922,131072,131072,1,0,0.0131271,131072,NA,NA,NA,15417344,5433534,41,454339457082336225,0,33485042,33414167,6185083,memtable,13127125,13127125,13127125,33485042,42,33414167,6185083
candidate,candidate,random,20260922,131072,131072,1,0,0.0265714,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,7791417,7558625,6213166,memtable,26571417,26571417,26571417,7791417,1251250,7558625,6213166
candidate,candidate,random,20260922,131072,131072,4,0,0.0124723,131072,NA,NA,NA,26066944,18980368,144,454339457082336225,0,8150041,7588167,6105333,memtable,12472250,12472250,12472250,8150041,1379500,7588167,6105333
skiplist,skiplist,random,20260922,131072,131072,4,0,0.0176736,131072,NA,NA,NA,15138816,8120360,61,454339457082336225,0,6180500,6177000,6187959,memtable,17673625,17673625,17673625,6180500,0,6177000,6187959
byte,byte,random,20260922,131072,131072,4,0,0.0224479,131072,NA,NA,NA,58523648,51262208,391,454339457082336225,0,8341958,7940125,6132292,memtable,22447917,22447917,22447917,8341958,1196708,7940125,6132292
nibble,nibble,random,20260922,131072,131072,4,0,0.0113555,131072,NA,NA,NA,24608768,17457776,133,454339457082336225,0,7810833,7882917,6209375,memtable,11355542,11355542,11355542,7810833,1661625,7882917,6209375
candidate,candidate,random,20260922,131072,131072,8,0,0.0165799,131072,NA,NA,NA,26263552,19025936,145,454339457082336225,0,7872375,7792125,6121208,memtable,16579917,16579917,16579917,7872375,1353709,7792125,6121208
skiplist,skiplist,random,20260922,131072,131072,8,0,0.0180796,131072,NA,NA,NA,15417344,8176744,62,454339457082336225,0,6450791,6203417,6251875,memtable,18079625,18079625,18079625,6450791,0,6203417,6251875
byte,byte,random,20260922,131072,131072,8,0,0.0491758,131072,NA,NA,NA,58703872,51390200,392,454339457082336225,0,8214125,7936333,6125667,memtable,49175833,49175833,49175833,8214125,1212125,7936333,6125667
nibble,nibble,random,20260922,131072,131072,8,0,0.0164865,131072,NA,NA,NA,24739840,17464056,133,454339457082336225,0,8519875,8159791,6064792,memtable,16486459,16486459,16486459,8519875,1864791,8159791,6064792
candidate,candidate,random,20260922,131072,131072,1,0,0.0136649,131072,NA,NA,NA,25575424,17704040,135,454339457082336225,0,8579833,7256708,6105459,index,13664917,13664917,13664917,8579833,1194792,7256708,6105459
vector,vector,random,20260922,131072,131072,1,0,0.00122758,131072,NA,NA,NA,16564224,5433534,41,454339457082336225,0,33543042,33335083,6402583,index,1227583,1227583,1227583,33543042,0,33335083,6402583
byte,byte,random,20260922,131072,131072,1,0,0.0168575,131072,NA,NA,NA,57950208,49985200,381,454339457082336225,0,7397459,7022041,6172125,index,16857541,16857541,16857541,7397459,968375,7022041,6172125
nibble,nibble,random,20260922,131072,131072,1,0,0.0210474,131072,NA,NA,NA,24248320,16393120,125,454339457082336225,0,7871959,7587708,6175917,index,21047375,21047375,21047375,7871959,1408041,7587708,6175917
candidate,candidate,random,20260922,131072,131072,1,0,0.0266888,131072,NA,NA,NA,24494080,17681336,134,454339457082336225,0,7671833,7658833,6269584,memtable,26688834,26688834,26688834,7671833,1260875,7658833,6269584
vector,vector,random,20260922,131072,131072,1,0,0.0131519,131072,NA,NA,NA,15417344,5433534,41,454339457082336225,0,33582542,33503791,6198375,memtable,13151917,13151917,13151917,33582542,125,33503791,6198375
byte,byte,random,20260922,131072,131072,1,0,0.0303742,131072,NA,NA,NA,56999936,50089032,382,454339457082336225,0,8687625,12200333,8827042,memtable,30374167,30374167,30374167,8687625,1675000,12200333,8827042
nibble,nibble,random,20260922,131072,131072,1,0,0.0351035,131072,NA,NA,NA,23166976,16370344,124,454339457082336225,0,8801208,8143833,6194167,memtable,35103542,35103542,35103542,8801208,1745709,8143833,6194167
nibble,nibble,random,20260922,131072,131072,4,0,0.0161887,131072,NA,NA,NA,24608768,17431416,132,454339457082336225,0,8416000,7937458,6372042,memtable,16188667,16188667,16188667,8416000,1578250,7937458,6372042
byte,byte,random,20260922,131072,131072,4,0,0.0220982,131072,NA,NA,NA,58425344,51239800,390,454339457082336225,0,8210583,7812959,6129791,memtable,22098167,22098167,22098167,8210583,1143250,7812959,6129791
skiplist,skiplist,random,20260922,131072,131072,4,0,0.0176856,131072,NA,NA,NA,15237120,8181992,62,454339457082336225,0,6422500,6499584,6317958,memtable,17685625,17685625,17685625,6422500,0,6499584,6317958
candidate,candidate,random,20260922,131072,131072,4,0,0.0101019,131072,NA,NA,NA,26132480,18998368,144,454339457082336225,0,8693458,8087042,6182500,memtable,10101917,10101917,10101917,8693458,1488208,8087042,6182500
nibble,nibble,random,20260922,131072,131072,8,0,0.0156832,131072,NA,NA,NA,24805376,17451488,133,454339457082336225,0,8130542,7805833,6081084,memtable,15683250,15683250,15683250,8130542,1732375,7805833,6081084
byte,byte,random,20260922,131072,131072,8,0,0.046654,131072,NA,NA,NA,58720256,51370536,391,454339457082336225,0,8273875,8638667,6249833,memtable,46653958,46653958,46653958,8273875,1212708,8638667,6249833
skiplist,skiplist,random,20260922,131072,131072,8,0,0.0173707,131072,NA,NA,NA,15319040,8175504,62,454339457082336225,0,6719459,6203041,6209750,memtable,17370708,17370708,17370708,6719459,41,6203041,6209750
candidate,candidate,random,20260922,131072,131072,8,0,0.0163789,131072,NA,NA,NA,26312704,19030376,145,454339457082336225,0,8247000,7666458,6088084,memtable,16378875,16378875,16378875,8247000,1463250,7666458,6088084
nibble,nibble,random,20260922,131072,131072,1,0,0.0211592,131072,NA,NA,NA,24264704,16393120,125,454339457082336225,0,8498459,7393291,6109167,index,21159208,21159208,21159208,8498459,1373750,7393291,6109167
byte,byte,random,20260922,131072,131072,1,0,0.0170003,131072,NA,NA,NA,57933824,49985200,381,454339457082336225,0,7568125,7209500,6185917,index,17000250,17000250,17000250,7568125,1003875,7209500,6185917
vector,vector,random,20260922,131072,131072,1,0,0.00121621,131072,NA,NA,NA,16580608,5433534,41,454339457082336225,0,33601875,33341250,6167250,index,1216208,1216208,1216208,33601875,0,33341250,6167250
candidate,candidate,random,20260922,131072,131072,1,0,0.0134876,131072,NA,NA,NA,25542656,17704040,135,454339457082336225,0,8126375,7351042,6169083,index,13487583,13487583,13487583,8126375,1160459,7351042,6169083
nibble,nibble,random,20260922,131072,131072,1,0,0.0342192,131072,NA,NA,NA,23134208,16370344,124,454339457082336225,0,7307375,7502917,6165792,memtable,34219166,34219166,34219166,7307375,1461334,7502917,6165792
byte,byte,random,20260922,131072,131072,1,0,0.0295713,131072,NA,NA,NA,57049088,50089032,382,454339457082336225,0,8282625,10572792,7583000,memtable,29571333,29571333,29571333,8282625,1497834,10572792,7583000
vector,vector,random,20260922,131072,131072,1,0,0.013118,131072,NA,NA,NA,15450112,5433534,41,454339457082336225,0,33569125,33326083,6201708,memtable,13118042,13118042,13118042,33569125,41,33326083,6201708
candidate,candidate,random,20260922,131072,131072,1,0,0.026827,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,8024417,7605500,6213542,memtable,26826958,26826958,26826958,8024417,1294375,7605500,6213542
candidate,candidate,random,20260922,131072,131072,4,0,0.00986683,131072,NA,NA,NA,26116096,19017520,145,454339457082336225,0,8140042,7681833,6077459,memtable,9866833,9866833,9866833,8140042,1375083,7681833,6077459
skiplist,skiplist,random,20260922,131072,131072,4,0,0.0168348,131072,NA,NA,NA,15122432,8128768,62,454339457082336225,0,6259041,6185917,6177542,memtable,16834834,16834834,16834834,6259041,0,6185917,6177542
byte,byte,random,20260922,131072,131072,4,0,0.0220535,131072,NA,NA,NA,58490880,51254288,391,454339457082336225,0,8248708,7868042,6268208,memtable,22053458,22053458,22053458,8248708,1147459,7868042,6268208
nibble,nibble,random,20260922,131072,131072,4,0,0.0122836,131072,NA,NA,NA,24576000,17457256,133,454339457082336225,0,8360250,7973292,6203958,memtable,12283583,12283583,12283583,8360250,1667208,7973292,6203958
candidate,candidate,random,20260922,131072,131072,8,0,0.0143543,131072,NA,NA,NA,26361856,19020752,145,454339457082336225,0,8320584,7821708,6116250,memtable,14354291,14354291,14354291,8320584,1409666,7821708,6116250
skiplist,skiplist,random,20260922,131072,131072,8,0,0.017194,131072,NA,NA,NA,15433728,8176416,62,454339457082336225,0,6332583,6186500,6192250,memtable,17193958,17193958,17193958,6332583,42,6186500,6192250
byte,byte,random,20260922,131072,131072,8,0,0.0474086,131072,NA,NA,NA,58818560,51382536,392,454339457082336225,0,7922666,8744542,6293792,memtable,47408584,47408584,47408584,7922666,1271792,8744542,6293792
nibble,nibble,random,20260922,131072,131072,8,0,0.0150763,131072,NA,NA,NA,24707072,17450552,133,454339457082336225,0,8252583,7768125,6055625,memtable,15076333,15076333,15076333,8252583,1662958,7768125,6055625
