revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
fdece4e,random,20260921,131072,131072,8,0,0.00856433,131072,NA,NA,NA,17465344,5603199,42,454339457082336225,0,45364416,38962750,7981834,all,100873375,8564334,8564334,45364416,41,38962750,7981834
